date,t,volume,seares,sea,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,S2,S,CIMF1,CIMF2,CIMF3,CIMF4,CIMF5,CIMF6,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,emdres,SSA1,SSA2,SSA3,SSA4,SSA5,SSA6,SSA7,SSA8,SSA9,SSA10,SSA11,SSA12,WD1,WD2,WD3,WD4,WD5,WD6,WD7,CE1,CE2,CE3,CE4,CE5,CE6,CE7,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,E1,E2,E3,E4
2014/3/31,99,22955,17515.36597,5439.634034,,,,,,,,,,,,,,,-701.9662323,-152.6712309,155.7937085,-376.9809303,18591.19066,,3848.315238,-317.1727648,704.8052806,-714.691847,19433.74409,,19106.68476,,,,,,,,,,,,,416.1675918,3719.255459,221.9141169,377.8456488,89.87052535,-425.3417344,18555.31936,2630.503541,1705.178037,-333.3437633,322.2406411,-119.1782873,386.333486,18363.26635,2621.355751,2004.14814,-351.4474547,127.7542136,619.1659377,13988.9693,3717.925108,227.3718077,,,,
2014/4/30,100,23028,18772.02017,4255.97983,,,,,,,,,,,,,,,702.7331858,-209.4922608,70.22853501,-389.3935066,18597.94422,,4411.822836,-661.1326889,539.7797959,-711.0272764,19448.55733,,18616.17716,,,,,,,,,,,,,642.5083648,4604.372328,-701.8682765,311.2919705,54.56692557,-438.4747391,18555.63697,2573.056648,2355.39694,-696.7988319,211.8022525,-162.0150174,379.8350477,18366.72296,2541.03185,2456.410857,-557.7836278,42.46475196,601.6686539,13995.03859,3719.271174,227.4280344,,,,
2014/5/31,101,17782,18905.49413,-1123.494126,,,,,,,,,,,,,,,871.3338793,-152.5331588,-17.33686817,-400.6239862,18604.65426,,-518.5956933,-820.0062252,360.4171975,-703.2009392,19463.38566,,18300.59569,,,,,,,,,,,,,4.943188602,878.8085347,-1449.593365,226.0592475,15.58293555,-449.5909111,18555.79034,-1030.475744,1062.732502,-876.5648875,85.43202723,-203.5219759,374.2331296,18370.16495,-1046.66733,944.7732104,-594.0240348,-52.96658613,586.7964055,14001.39063,3720.633051,227.48486,,,,
2014/6/30,102,13238,18138.57703,-4900.577025,,,,,,,,,,,,,,,58.94897729,-13.89950707,-107.20018,-410.5832911,18611.31103,,-4959.720516,-760.7014192,171.4891655,-691.2790453,19478.21181,,18197.72052,,,,,,,,,,,,,-775.4501621,-2384.637898,-1800.874902,127.8924809,-26.2749846,-458.5676674,18555.89664,-3359.377228,-1012.895785,-840.2781331,-49.86791038,-242.7714377,369.6000176,18373.59048,-3355.032868,-1304.509517,-476.9397068,-154.8423683,574.6941969,14008.02654,3722.01001,227.5422565,,,,
2014/7/31,103,13099,17411.54209,-4312.54209,,,,,,,,,,,,,,,-761.3345478,172.8714575,-198.7172284,-419.182343,18617.90475,,-5215.674105,-482.5567502,-20.45987755,-675.3278045,19493.01854,,18314.6741,,,,,,,,,,,,,-14.35695221,-3288.654156,-1641.545896,23.08169448,-70.04813856,-465.3024294,18555.80231,-2054.869815,-2538.447334,-584.734444,-187.0544348,-278.8955319,366.003804,18376.99776,-2041.790977,-2890.110229,-242.6932721,-258.5347995,565.5055559,14014.94584,3723.401256,227.6001947,,,,
2014/8/31,104,16068,18911.73967,-2843.739672,,,,,,,,,,,,,,,643.2197655,361.3554647,-290.9291569,-426.3320639,18624.42566,,-2555.660662,-21.9526779,-206.761801,-655.4134265,19507.78857,,18623.66066,,,,,,,,,,,,,1451.689083,-2272.835944,-1000.464666,-81.84936546,-114.636265,-469.6957524,18555.77992,373.9154014,-2288.766032,-131.8163081,-318.1988224,-311.0315129,363.5122112,18380.38506,382.2202663,-2554.160865,60.20647469,-358.6203005,559.368923,14022.1463,3724.805935,227.6586448,,,,
2014/9/30,105,16891,18168.13174,-1277.131742,,,,,,,,,,,,,,,-109.9140914,462.0023709,-382.8771556,-431.9433756,18630.86399,,-2090.010862,468.4086729,-378.3003352,-631.6021212,19522.50465,,18981.01086,,,,,,,,,,,,,-1849.447134,1041.568656,-45.70994824,-180.4748777,-158.812754,-471.6677304,18555.55048,-1598.870509,132.3583078,384.7250986,-434.8357215,-338.3178975,362.1897339,18383.75099,-1602.479168,57.83327625,341.8083387,-449.6643684,556.4117054,14029.62375,3726.223079,227.717577,,,,
2014/10/31,106,24679,17689.79954,6989.200457,,,,,,,,,,,,,,,-442.3629666,403.9324721,-473.0527445,-435.9271999,18637.20998,,5471.802193,799.9676038,-525.9592103,-603.9600983,19537.14951,,19207.19781,,,,,,,,,,,,,1386.200162,4716.31126,960.435167,-266.7827265,-201.2588337,-471.1434872,18555.26176,3518.447893,2494.423398,805.3736569,-528.5447963,-359.8903722,362.0960229,18387.0942,3518.594737,2638.515194,504.9990402,-526.5730151,556.7464872,14037.37222,3727.651597,227.7769612,,,,
2014/11/30,107,22171,17873.97254,4297.027465,,,,,,,,,,,,,,,69.78605985,156.6751438,-557.7480613,-438.1944588,18643.45386,,3001.503362,832.1484409,-641.8041422,-572.5535676,19551.70591,,19169.49664,,,,,,,,,,,,,-754.8219914,3680.334049,1734.886002,-335.4948669,-240.616601,-468.0710094,18554.79211,1321.977331,2076.282716,984.5921697,-590.6381665,-374.9183836,363.2909908,18390.41334,1317.565754,2396.728061,479.917468,-585.3336214,560.4674741,14045.38398,3729.090322,227.8367674,,,,
2014/12/31,108,16448,17712.98299,-1264.982989,,,,,,,,,,,,,,,312.9947072,-178.2361153,-632.7053862,-438.6560739,18649.58586,,-2457.548221,600.0874141,-723.2470239,-537.4487389,19566.15657,,18905.54822,,,,,,,,,,,,,-609.4943835,-2430.412225,2053.730165,-382.352333,-275.5123843,-462.4054782,18554.42909,-1991.774919,-232.8622339,911.2002237,-615.5119641,-382.5847752,365.8266074,18393.70706,-1989.568216,184.8320376,298.7768146,-624.7921075,567.6492339,14053.64933,3730.538059,227.8969658,,,,
2015/1/31,109,15709,17382.75964,-1673.759638,,,,,,,,,,,,,,,351.017979,-492.9645906,-693.6669998,-437.2229673,18655.59622,,-2785.17498,183.757232,-771.355637,-498.7108562,19580.48424,,18494.17498,,,,,,,,,,,,,2615.629149,-6112.518712,1815.089077,-404.3735882,-304.6103259,-454.1241694,18553.88431,-483.9836562,-2190.433587,605.1886423,-606.2399071,-382.2223554,369.7168311,18396.97403,-484.384128,-1786.358098,20.45895013,-645.0252447,578.3429471,14062.15667,3731.993593,227.9575262,,,,
2015/2/28,110,12942,16488.54068,-3546.540679,,,,,,,,,,,,,,,-320.8621703,-681.8910785,-736.3751823,-433.8060607,18661.47517,,-5075.143762,-333.3067382,-787.7825068,-456.438654,19594.67166,,18017.14376,,,,,,,,,,,,,-3218.646136,-2290.309828,1067.586599,-400.0576057,-326.6559006,-443.213043,18553.27852,-3832.950267,-1174.530558,115.747169,-567.7228699,-373.6732498,374.9169173,18400.21286,-3830.376545,-917.6118384,-291.7392468,-646.2889875,592.5776362,14070.89227,3733.455689,228.0184188,,,,
2015/3/31,111,22616,16885.14018,5730.859824,,,,,,,,,,,,,,,69.22735578,-665.4480277,-757.5358237,-428.3162761,18667.21295,,5032.082231,-839.8727746,-774.0208852,-410.8901404,19608.70157,,17583.91777,,,,,,,,,,,,,1429.530079,3775.611913,-1.836718687,-369.5182162,-340.5546612,-429.6817174,18552.46318,4043.373067,1071.192059,-421.501198,-504.4981374,-357.3348009,381.3470874,18403.42192,4048.1683,1100.863042,-561.4124852,-628.9374796,610.3624358,14079.84002,3734.923106,228.0796134,,,,
2015/4/30,112,21573,17221.38372,4351.616277,,,,,,,,,,,,,,,221.0499536,-494.0894084,-757.6920578,-420.6845597,18672.79979,,4195.652186,-1151.321545,-731.4833692,-362.4039783,19622.55671,,17377.34781,,,,,,,,,,,,,607.2114187,4603.433963,-1115.853156,-314.5419971,-345.4000828,-413.5502328,18551.71626,2554.661671,1831.63081,-854.1377858,-420.7692948,-333.8989716,388.9141483,18406.59942,2554.11229,1631.597232,-709.5001442,-593.4386293,631.673331,14088.98108,3736.394608,228.1410802,,,,
2015/5/31,113,15795,17089.10641,-1294.106408,,,,,,,,,,,,,,,-187.0508154,-252.8648948,-738.2611441,-410.9426638,18678.22593,,-1662.076187,-1205.570051,-662.2439203,-311.329656,19636.21981,,17457.07619,,,,,,,,,,,,,-673.4496718,869.0298168,-1977.423607,-238.5378602,-340.5325919,-394.861229,18550.76418,-2312.963315,984.4868794,-1058.912851,-320.7054194,-304.1681033,397.5193056,18409.7435,-2325.525388,611.9421291,-677.1212933,-539.9977367,656.4152129,14098.29393,3737.868959,228.2027892,,,,
2015/6/30,114,12728,17756.4425,-5028.442495,,,,,,,,,,,,,,,191.1668344,-18.42041436,-700.5603173,-399.2251954,18683.48159,,-5109.26168,-983.2014095,-571.1938786,-258.0166618,19649.67363,,17837.26168,,,,,,,,,,,,,-429.0892471,-2200.472598,-2346.592484,-146.3987942,-325.5673991,-373.6686685,18549.75923,-4041.422272,-549.513172,-1022.183257,-209.7390423,-269.055815,407.0611566,18412.8524,-4063.930499,-1018.266293,-481.7876216,-469.1859906,684.411854,14107.75483,3739.344924,228.2647103,,,,
2015/7/31,115,13332,17758.58674,-4426.586739,,,,,,,,,,,,,,,-100.7238273,202.3271208,-645.8861045,-385.6874696,18688.55702,,-5179.343092,-484.3320691,-464.4112501,-202.8144839,19662.90089,,18511.34309,,,,,,,,,,,,,629.2952009,-3045.429444,-2105.739683,-44.24286755,-300.4489108,-350.0487495,18548.58326,-2837.358428,-1584.27091,-756.3206349,-93.94426926,-229.4631513,417.4329956,18415.9244,-2864.555241,-2052.336507,-168.5979353,-383.946298,715.4318834,14117.3384,3740.821265,228.3268137,,,,
2015/8/31,116,14787,17866.16439,-3079.164391,,,,,,,,,,,,,,,-281.0399226,399.7817008,-575.5350327,-370.4848013,18693.44245,,-4575.352207,180.6431274,-348.1026595,-146.0726108,19675.88435,,19362.35221,,,,,,,,,,,,,416.7443973,-2351.724975,-1296.943938,60.9233222,-265.4585883,-324.0900903,18547.52558,-2363.143216,-1234.436774,-298.4726747,21.83071919,-186.2624509,428.5267789,18418.95762,-2391.206348,-1584.095742,201.1218008,-288.4356723,749.2049551,14127.01813,3742.296744,228.3890692,,,,
2015/9/30,117,17177,18596.90916,-1419.909159,,,,,,,,,,,,,,,176.0932766,567.2639154,-490.803629,-353.7725053,18698.1281,,-3042.274461,847.2829894,-228.4747317,-88.14053052,19688.60673,,20219.27446,,,,,,,,,,,,,-1593.389464,698.4443534,-118.8683611,161.6532719,-221.2353665,-295.9021313,18546.2978,-2111.337087,193.2576457,239.9985987,133.1952075,-140.2986404,440.2341825,18421.95009,-2122.384689,56.09343414,533.8729047,-186.9261486,785.4174741,14136.76666,3743.770126,228.4514469,,,,
2015/10/31,118,26062,18978.33998,7083.66002,,,,,,,,,,,,,,,317.2014912,687.2285815,-392.9884205,-335.7058966,18702.60422,,5151.314536,1350.7365,-111.7340915,-29.36773149,19701.05079,,20910.68546,,,,,,,,,,,,,2024.292713,4555.433746,1121.072047,250.5727893,-168.7614219,-265.6067871,18545.01902,4819.979249,1500.450256,721.2992264,235.3323379,-92.40923872,452.4482878,18424.89988,4823.196954,1634.833524,740.7190298,-83.46055096,823.7094754,14146.55611,3745.240179,228.5139169,,,,
2015/11/30,119,23052,18587.37861,4464.621389,,,,,,,,,,,,,,,-275.3109582,755.6547464,-283.3859343,-316.4402901,18706.86105,,1760.501989,1552.489826,-4.087363737,29.89629803,19713.19925,,21291.49801,,,,,,,,,,,,,-1289.710395,3729.634839,2090.290438,320.9534347,-109.3516113,-233.3442466,18543.53798,1694.192756,1161.005856,1024.342247,323.0041296,-43.41149106,465.0614492,18427.80505,1693.799061,1572.501082,766.2082924,18.5340978,863.6878067,14156.35826,3746.705668,228.5764491,,,,
2015/12/31,120,18029,19288.08368,-1259.083685,,,,,,,,,,,,,,,216.5791114,820.0394651,-163.2926973,-296.1310006,18710.8888,,-3328.69657,1454.604255,88.75538112,89.30206976,19725.03486,,21357.69657,,,,,,,,,,,,,-650.5033404,-2513.282623,2527.25035,367.2845824,-44.6240099,-199.2671933,18542.12913,-2033.849599,-337.2238333,1094.554358,391.0359805,5.854695195,477.9648359,18430.66356,-2037.13927,274.858448,629.0445732,116.4373114,904.9489598,14166.14446,3748.16536,228.6390137,,,,
2016/1/31,121,17652,19261.65131,-1609.651315,,,,,,,,,,,,,,,14.48502785,841.4271373,-34.00523674,-274.9333432,18714.67772,,-3485.209774,1088.44029,163.7290203,148.5000954,19736.54037,,21137.20977,,,,,,,,,,,,,2693.782667,-6146.654291,2318.537243,385.8049237,23.54068667,-163.544652,18540.5154,-1124.145052,-1563.83595,924.445087,436.4254174,54.58573557,491.0515885,18433.47317,-1142.914168,-891.7416833,371.9041453,208.2545654,947.0878693,14175.88565,3749.618019,228.7015804,,,,
2016/2/29,122,15599,19083.47861,-3484.478613,,,,,,,,,,,,,,,-176.9491357,692.4560506,102.7562778,-253.0026326,18718.21805,,-5058.120754,481.3814591,220.8999065,207.1408867,19747.6985,,20657.12075,,,,,,,,,,,,,-3034.310204,-1776.244045,1529.058774,374.9391681,93.05995125,-126.3573675,18538.84608,-4031.824579,-405.5658138,531.7210759,462.2055989,102.0149498,504.2172069,18436.23156,-4040.049501,146.1129366,43.84202764,292.4286466,989.699148,14185.55237,3751.062407,228.7641195,,,,
2016/3/31,123,25169,19217.31138,5951.688622,,,,,,,,,,,,,,,199.996795,283.0648642,243.2438936,-230.4941838,18721.50001,,5174.901048,-290.2611319,260.9931225,264.8749554,19758.49201,,19994.09895,,,,,,,,,,,,,1391.744543,4456.074626,374.8005201,335.5735726,161.7278651,-87.8982365,18537.00149,4044.681959,1508.818279,38.33409859,473.406331,147.4665831,517.3564807,18438.93627,4053.703653,1832.804513,-291.7621179,367.6880838,1032.375903,14195.11486,3752.49729,228.8266009,,,,
2016/4/30,124,22895,18440.61084,4454.389158,,,,,,,,,,,,,,,-211.0353634,-247.2574912,381.953164,-207.5633118,18724.51384,,3506.122072,-986.1122567,284.7337511,321.3528131,19768.90362,,19388.87793,,,,,,,,,,,,,293.7471569,4464.913639,-848.9479544,271.1333904,227.2752627,-48.37136472,18535.2709,1974.380106,1704.023287,-420.8942323,475.1776531,190.3648914,530.3634716,18441.58482,1986.812136,1776.383041,-569.0502218,432.9459243,1074.709856,14204.54334,3753.921429,228.8889947,,,,
2016/5/31,125,16795,18246.62956,-1451.629559,,,,,,,,,,,,,,,-149.3516613,-659.9496548,513.0464295,-184.3653313,18727.24978,,-2205.649997,-1447.337935,292.8468751,376.2249717,19778.91609,,19000.65,,,,,,,,,,,,,-330.246715,-21.70756801,-1853.278485,187.3965462,287.4542046,-7.991112808,18533.36767,-2559.81831,432.5307816,-766.8362501,471.6524903,230.1652107,543.1313715,18444.17471,-2544.478312,268.274665,-734.0970562,487.5629167,1116.294061,14213.80798,3755.333589,228.9512708,,,,
2016/6/30,126,13202,18312.84518,-5110.845179,,,,,,,,,,,,,,,-51.14853419,-835.334811,630.6860306,-161.0555574,18729.69805,,-5752.587758,-1549.123903,286.064215,429.1353051,19788.51214,,18954.58776,,,,,,,,,,,,,-595.9283348,-2775.560343,-2423.135268,92.04835609,340.1182899,33.01852514,18531.41415,-4405.05001,-1169.816133,-959.0543488,467.2915533,266.372745,555.5529151,18446.70328,-4398.20537,-1529.500274,-770.0003581,532.0052884,1156.728525,14222.87901,3756.732534,229.0133992,,,,
2016/7/31,127,14205,18723.13117,-4518.131169,,,,,,,,,,,,,,,192.0915739,-792.5624356,729.5424383,-137.7893049,18731.8489,,-5119.181118,-1218.741693,265.5533691,479.6949142,19797.67453,,19324.18112,,,,,,,,,,,,,699.1591914,-3025.886818,-2449.293457,-6.023984304,383.3273976,74.42934394,18529.2638,-2658.376544,-1954.872974,-963.3302326,466.3028694,298.5856767,567.5233828,18449.16782,-2663.367632,-2441.877204,-671.4287833,567.5424955,1195.623832,14231.72668,3758.117026,229.07535,,,,
2016/8/31,128,15206,18474.78998,-3268.789979,,,,,,,,,,,,,,,-350.6277235,-599.871603,806.318644,-114.7218888,18733.69255,,-4769.720301,-592.2749384,234.1258821,527.4833718,19806.38599,,19975.7203,,,,,,,,,,,,,477.2775547,-2302.877128,-1929.406973,-97.61713803,415.4059814,116.0051636,18527.19643,-2587.988008,-1273.652759,-760.8608064,471.3777262,326.6202536,578.937966,18451.56563,-2608.103409,-1791.013477,-449.9714757,594.9433302,1232.593985,14240.32122,3759.485828,229.1370932,,,,
2016/9/30,129,17079,18636.559,-1557.558997,,,,,,,,,,,,,,,-473.879765,-390.9976258,858.2257697,-92.00862388,18735.21925,,-3646.644832,143.9389239,195.0026259,572.0740282,19814.62925,,20725.64483,,,,,,,,,,,,,-1895.055996,987.296482,-956.493206,-174.2084044,435.0208549,157.5077013,18524.9403,-2595.338378,214.3266374,-416.9939534,482.9744974,350.4451329,589.6919984,18453.89407,-2624.395905,-258.7249399,-158.5977591,614.8457163,1267.25128,14248.633,3760.837705,229.1985989,,,,
2016/10/31,130,27295,20080.88217,7214.117834,,,,,,,,,,,,,,,768.2547101,-236.4618657,882.4749372,-69.80482513,18736.41921,,5906.274689,801.893531,151.3943978,613.0503083,19822.38707,,21388.72531,,,,,,,,,,,,,2400.202726,5671.054615,290.1351736,-228.9375978,441.2340364,198.6928229,18522.64937,5844.986662,1543.801263,-19.11936673,499.4026393,370.0946098,599.6836696,18456.15052,5814.960489,1153.342242,147.3782347,627.9645636,1299.231985,14256.63248,3762.171429,229.2598369,,,,
2016/11/30,131,23853,19256.1079,4596.892098,,,,,,,,,,,,,,,-218.5103068,-90.67594504,876.2749248,-48.26346377,18737.28269,,2042.656632,1224.193551,106.4530738,650.0545581,19829.64219,,21810.34337,,,,,,,,,,,,,-1416.313204,4780.177026,1553.512396,-257.4534374,433.5692458,239.3210782,18520.20762,1588.766418,1948.798928,344.8419514,517.8185597,385.6243673,608.8174193,18458.33236,1559.449383,1654.666879,418.3914272,634.9951861,1328.244892,14264.29035,3763.485776,229.3207774,,,,
2016/12/31,132,17644,18936.71051,-1292.710507,,,,,,,,,,,,,,,-686.9701412,76.58374039,836.8130538,-27.51605423,18737.79991,,-4318.626822,1380.189841,63.23779924,682.8218545,19836.37733,,21962.62682,,,,,,,,,,,,,-753.0560916,-3079.308097,2525.765596,-258.4884784,412.0279947,279.1488212,18517.90644,-4669.452269,1696.945252,606.0367318,535.9043296,397.1293287,616.9997537,18460.43687,-4699.452326,1468.797792,619.6165018,636.5506756,1354.080298,14271.57768,3764.779515,229.3813904,,,,
2017/1/31,133,16503,18074.02957,-1571.029567,,,,,,,,,,,,,,,-1702.13315,284.6190768,761.2259732,-7.643438585,18737.96111,,-5344.029361,1269.000619,24.31493073,711.1385686,19842.57524,,21847.02936,,,,,,,,,,,,,2600.613327,-7985.428691,2911.363605,-234.0647889,377.107145,317.9384191,18515.45952,-5498.514683,1228.785158,729.2100892,552.2193428,404.6969591,624.1416314,18462.4615,-5520.439902,1013.200648,735.2945829,633.2335715,1376.5721,14278.46624,3766.051409,229.4416458,,,,
2017/2/28,134,16076,19508.75011,-3432.750106,,,,,,,,,,,,,,,-408.890824,521.9605432,646.63825,11.28562327,18737.75652,,-5390.287395,892.7928083,-9.523646302,734.7995643,19848.21867,,21466.28739,,,,,,,,,,,,,-2515.160953,-2941.875944,2524.079341,-189.2668105,329.7880695,355.4504459,18512.988,-5443.054014,714.2387082,737.0374124,564.7906092,408.4196566,630.1638586,18464.40377,-5439.244502,456.4327033,759.7443582,625.6262348,1395.576817,14284.92894,3767.300219,229.5015138,,,,
2017/3/31,135,25992,19915.54221,6076.457794,,,,,,,,,,,,,,,4.15880435,653.3399708,491.6646918,29.20237142,18737.17637,,5130.895318,292.1421705,-37.92803257,753.6001975,19853.29035,,20861.10468,,,,,,,,,,,,,679.4114081,4887.034399,1383.857448,-131.58929,271.5196392,391.4591783,18510.34306,5173.604427,79.47407148,658.8517425,570.3071419,408.4974559,635.0037879,18466.26137,5210.203416,-232.223885,699.1630072,614.0648203,1410.969024,14290.94018,3768.524704,229.5609642,,,,
2017/4/30,136,25589,21046.97476,4542.025242,,,,,,,,,,,,,,,1457.093919,505.4582789,302.1736116,46.03804597,18736.21091,,5373.204717,-348.7652285,-60.54944565,767.3369407,19857.77302,,20215.79528,,,,,,,,,,,,,1154.003099,5606.389614,-239.1438205,-69.92469012,204.174515,425.7394468,18507.80152,5579.86248,-586.7205281,517.1659989,566.9100419,405.1248916,638.6248826,18468.03223,5614.834622,-909.4546147,564.3005864,598.5240245,1422.635603,14296.47584,3769.723621,229.6199671,,,,
2017/5/31,137,16273,17826.72986,-1553.729856,,,,,,,,,,,,,,,-1071.209722,10.67161145,90.69373173,61.72388701,18734.85035,,-3416.66208,-870.7545024,-77.04132176,775.8084852,19861.64942,,19689.66208,,,,,,,,,,,,,-1569.320131,637.486899,-1875.00263,-13.31650467,129.9866258,458.0806762,18505.08847,-3006.192985,-1125.218572,339.1874117,555.9598897,398.5327809,641.0170024,18469.71447,-3008.727583,-1402.161878,372.2658567,578.8588306,1430.473924,14301.51369,3770.895737,229.6784926,,,,
2017/6/30,138,13751,18902.37351,-5151.373512,,,,,,,,,,,,,,,673.5050077,-451.4538963,-128.9536829,76.19113464,18733.08495,,-5607.56117,-1198.097548,-87.07257502,778.8289969,19864.9023,,19358.56117,,,,,,,,,,,,,417.2605302,-2738.83054,-2999.902913,30.35250643,51.47685594,488.2751678,18502.35535,-5022.736485,-1417.364615,148.570545,539.98594,389.0443339,642.1938167,18471.30646,-5079.266743,-1618.627525,151.6775998,554.9421444,1434.393155,14306.03311,3772.03984,229.7365107,,,,
2017/7/31,139,13997,18566.58464,-4569.584641,,,,,,,,,,,,,,,595.8617758,-506.6057204,-342.9473677,89.37102894,18730.90492,,-5258.860404,-1297.554511,-90.40376032,776.300582,19867.51809,,19255.8604,,,,,,,,,,,,,914.4323828,-2732.63444,-3227.342089,55.54631439,-28.6448854,516.1370671,18499.48482,-4714.600016,-1266.456255,-34.19136367,520.2259209,377.0249751,642.1899693,18472.80677,-4801.03581,-1410.446311,-63.0176139,526.806689,1434.327878,14310.01545,3773.154757,229.7939913,,,,
2017/8/31,140,14986,18367.84542,-3381.845423,,,,,,,,,,,,,,,327.9423403,-251.926196,-537.6660499,101.19481,18728.30052,,-4336.675941,-1228.034717,-87.09863733,768.3105054,19869.49879,,19322.67594,,,,,,,,,,,,,-134.1278638,-1407.274299,-2463.235034,59.9341413,-107.5641126,541.4850534,18496.7685,-4197.960627,-605.679107,-186.8051003,498.1746369,362.9995929,641.0565891,18474.21402,-4255.78624,-754.9708985,-241.4050894,494.7397486,1430.254813,14313.4453,3774.239355,229.8509045,,,,
2017/9/30,141,16428,18067.59728,-1639.597277,,,,,,,,,,,,,,,-166.1310936,97.16112244,-700.2884248,111.593718,18725.26196,,-3041.740428,-1078.420961,-77.77022472,755.0780589,19870.85356,,19469.74043,,,,,,,,,,,,,-2484.035579,944.0984727,-952.4485072,44.78841269,-182.4754115,564.1590234,18493.92177,-3482.762739,280.7111045,-308.0115189,476.0833584,347.5970384,638.8558338,18475.52692,-3491.980585,89.92168635,-370.4393923,459.1645986,1422.176909,14316.31163,3775.29255,229.9072203,,,,
2017/10/31,142,25641,18371.21756,7269.782439,,,,,,,,,,,,,,,-4.689896392,351.8221588,-818.1931797,120.4989929,18721.77948,,6024.715172,-928.9952152,-63.17702842,736.8631005,19871.59397,,19616.28483,,,,,,,,,,,,,2807.07489,3186.17508,808.5719158,14.81278961,-250.6787363,584.0052788,18491.06898,5152.381709,981.3482521,-391.4994368,454.9448236,331.4213912,635.6590105,18476.74425,5175.346834,758.4152002,-453.7962903,421.053183,1410.12714,14318.60714,3776.313293,229.9629087,,,,
2017/11/30,143,23373,18696.18329,4676.816706,,,,,,,,,,,,,,,303.3858018,425.8712862,-878.7590019,127.8418748,18717.84333,,3678.776934,-847.3564871,-44.08739779,713.9342979,19871.73265,,19694.22307,,,,,,,,,,,,,587.3102676,1772.708563,2256.313204,-22.57048014,-309.7042,600.8982544,18488.06569,2827.367856,1124.027737,-437.1076096,434.2011224,315.1057956,631.5403738,18477.86472,2830.426408,930.5918847,-498.5546434,381.8807496,1394.214829,14320.32977,3777.300636,230.0179398,,,,
2017/12/31,144,16574,17894.0354,-1320.035402,,,,,,,,,,,,,,,-376.948838,296.9027523,-872.9428841,133.580644,18713.44373,,-3147.85557,-814.7172833,-21.27217309,686.5626424,19871.28238,,19721.85557,,,,,,,,,,,,,-2312.824632,-2758.978165,2961.690914,-58.41914701,-357.3873348,614.720438,18485.19369,-3654.570408,845.2634214,-433.8806786,412.4009229,299.3268245,626.5729365,18478.88698,-3697.149532,732.9222447,-509.8135409,342.8959835,1374.636395,14321.48568,3778.253777,230.0722835,,,,
