date,t,volume,seares,sea,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,S2,S,CIMF1,CIMF2,CIMF3,CIMF4,CIMF5,CIMF6,IMF1,IMF2,IMF3,IMF4,IMF5,emdres,SSA1,SSA2,SSA3,SSA4,SSA5,SSA6,SSA7,SSA8,SSA9,SSA10,SSA11,SSA12,WD1,WD2,WD3,WD4,WD5,WD6,CE1,CE2,CE3,CE4,CE5,CE6,CE7,EE1,EE2,EE3,EE4,EE5,EE6,EE7,E1,E2,E3,E4
2019/2/28,134,79248,107826.2094,-28578.2094,,,,,,,,,,,,,,,-2389.54154,7766.284419,6130.537131,-2380.322438,98699.25183,97716.1096,-23624.24358,-4151.258015,8352.211984,1399.483113,97271.8065,102872.2436,,,,,,,,,,,,,-16601.47594,-20702.9736,6559.635467,7905.437003,1579.847178,100507.5557,-21416.82074,-12635.62707,6482.795749,6232.817762,192.1854482,1994.677633,98397.97122,-21419.15919,-12659.43147,6761.615144,6085.869195,685.66057,55767.24701,44029.76306,,,,
2019/3/31,135,126252,110962.8152,15289.18478,,,,,,,,,,,,,,,768.6924861,10053.5315,4404.645111,-2949.560467,98685.50657,97728.13463,18361.03726,2250.256012,7295.182039,1091.436541,97254.08815,107890.9627,,,,,,,,,,,,,9780.45178,1732.707171,7006.194697,7504.32231,29.29385209,100199.1821,19510.51564,-7067.001138,9426.513096,4430.497557,-298.0394362,1844.203713,98405.31057,19512.74477,-6951.292592,9482.500155,4394.97022,90.86581847,55686.81822,44031.3873,,,,
2019/4/30,136,123121,109322.4524,13798.54764,,,,,,,,,,,,,,,-274.0711372,12133.94366,2280.930157,-3488.763126,98670.41284,97739.83602,8543.881276,10991.52292,5559.643232,789.9203221,97236.03225,114577.1187,,,,,,,,,,,,,1493.987955,11015.40038,5846.979109,6484.697718,-1615.570369,99895.67242,5937.956935,4970.914718,10594.59587,2308.455136,-790.783653,1687.785748,98412.07524,5923.862492,5208.013034,10454.95862,2391.710393,-503.0335344,55602.66956,44032.55013,,,,
2019/5/31,137,106604,109210.1964,-2606.19642,,,,,,,,,,,,,,,1182.877488,13479.61657,-116.3264996,-3989.931942,98653.96079,97751.20979,-9804.855069,15454.53689,3235.115659,501.5497756,97217.65274,116408.8551,,,,,,,,,,,,,-6812.558818,8748.236133,3546.528171,4830.668865,-3306.867642,99598.05949,-14668.28264,13053.5434,9602.401083,-53.532534,-1274.613102,1526.2212,98418.26259,-14668.22957,13301.02235,9350.445383,161.0807113,-1083.42343,55515.19396,44033.25357,,,,
2019/6/30,138,108405,104640.822,3764.177951,,,,,,,,,,,,,,,-3096.42984,16210.3424,-2664.162682,-4445.068441,98636.14056,97762.25191,-84.14676284,10612.53374,444.7087907,232.9406629,97198.96357,108489.1468,,,,,,,,,,,,,1544.307645,9070.441639,887.5209165,2586.420986,-4993.241676,99309.59874,-2668.139359,9298.150918,6244.356713,-2515.292181,-1738.281556,1360.335948,98423.86952,-2677.544226,9384.717108,6019.679503,-2155.782275,-1637.689808,55424.7843,44033.49967,,,,
2019/7/31,139,104385,107275.4514,-2890.451361,,,,,,,,,,,,,,,4682.826683,14047.42505,-5225.568507,-4846.174151,98616.94232,97772.95837,10255.90726,-487.4860303,-2554.108642,-9.291254814,97179.97867,94129.09274,,,,,,,,,,,,,8272.655929,5185.076167,-1347.417903,-135.8623444,-6621.448327,99031.9914,11353.22092,-834.6141814,1335.210687,-4918.765983,-2169.906413,1190.964431,98428.89054,11350.88573,-1017.079831,1241.579821,-4404.302698,-2153.218611,55331.83349,44033.29047,,,,
2019/8/31,140,66364,83676.23591,-17312.23591,,,,,,,,,,,,,,,-4894.797097,2778.304252,-7618.376863,-5185.250599,98596.35622,97783.32518,-12642.0334,-12465.87028,-5470.278091,-218.5302163,97160.71199,79006.0334,,,,,,,,,,,,,-9357.02276,-9053.624455,-2700.529767,-3155.845807,-8138.138632,98769.03312,-10563.78212,-8856.127158,-4004.527875,-7106.639434,-2557.174014,1018.931582,98433.31902,-10561.63282,-9324.739266,-3969.665118,-6429.764621,-2617.39578,55236.73442,44032.62801,,,,
2019/9/30,141,60642,72839.9773,-12197.9773,,,,,,,,,,,,,,,-373.2980418,-10260.168,-9646.629748,-5454.299311,98574.3724,97793.34831,-7003.544041,-21094.73196,-8012.741011,-388.1604602,97141.17748,67645.54404,,,,,,,,,,,,,-1499.148367,-17455.6886,-3198.723693,-6234.223221,-9491.612895,98521.28258,-7561.642015,-10598.59227,-8669.118244,-8923.101005,-2887.761548,845.0669518,98437.14813,-7557.565626,-11281.16407,-8593.059314,-8077.452106,-3017.607254,55139.88001,44031.51432,,,,
2019/10/31,142,75867,65718.48924,10148.51076,,,,,,,,,,,,,,,2598.441405,-18671.96147,-11113.64992,-5645.321815,98550.98104,97803.02376,14121.00609,-24973.39007,-9890.438854,-511.5662254,97121.38906,61745.99391,,,,,,,,,,,,,8391.900322,-7839.201038,-3251.834734,-9091.644764,-10633.6904,98291.36681,9526.162214,-7861.289641,-11544.35216,-10214.99565,-3149.077333,670.1798606,98440.3727,9507.320887,-8612.790509,-11580.79395,-9192.64929,-3341.238964,55041.66314,44029.95143,,,,
2019/11/30,143,77811,59624.35438,18186.64562,,,,,,,,,,,,,,,-2019.716537,-19306.86177,-11824.91994,-5750.319638,98526.17227,97812.34752,17223.10801,-25119.02388,-10812.31307,-582.1317505,97101.36069,60587.89199,,,,,,,,,,,,,-727.1650568,6754.456418,-3339.433106,-11435.75094,-11521.51877,98080.28328,9940.618991,-5142.275812,-11765.81209,-10830.93539,-3328.639659,495.0543397,98442.98962,9939.97588,-5857.157064,-12027.0689,-9633.297381,-3575.728615,54942.47714,44027.9414,,,,
2019/12/31,144,73822,67234.87095,6587.129049,,,,,,,,,,,,,,,1806.390586,-15658.68544,-11649.15556,-5763.614894,98499.93625,97821.31558,10698.24824,-22790.44884,-10571.81819,-595.0875162,97081.10631,63123.75176,,,,,,,,,,,,,-6109.307593,10819.30095,-3666.315171,-12993.88716,-12119.12027,97891.1664,3886.018905,-5328.380508,-9407.332493,-10676.58072,-3417.168941,320.4462873,98444.99747,3884.849315,-6113.762587,-9768.637059,-9338.137478,-3711.613621,54842.71671,44025.48625,,,,
