date,t,volume,seares,sea,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,S2,S,CIMF1,CIMF2,CIMF3,CIMF4,CIMF5,IMF1,IMF2,IMF3,IMF4,IMF5,emdres,SSA1,SSA2,SSA3,SSA4,SSA5,SSA6,SSA7,SSA8,SSA9,SSA10,SSA11,SSA12,WD1,WD2,WD3,WD4,WD5,WD6,CE1,CE2,CE3,CE4,CE5,CE6,CE7,EE1,EE2,EE3,EE4,EE5,EE6,E1,E2,E3,E4
2013/12/31,96,91400,91730.64795,-330.6479508,,,,,,,,,,,,,,,-1429.162787,1191.081336,-363.6928927,-4691.652443,97024.07474,-2116.214569,1103.882499,15.46221988,-4707.073224,97103.94307,93516.21457,,,,,,,,,,,,,-2867.070011,354.010001,931.0828329,683.1998071,-3179.53739,95478.26774,-772.6572255,260.2845561,110.4522644,-171.1405008,-2721.54065,-2192.14833,96886.74989,-812.8195338,211.9710699,-291.1221457,-2895.173674,10146.48783,85039.06171,,,,
2014/1/31,97,84412,88615.48997,-4203.489968,,,,,,,,,,,,,,,-4982.059642,1084.874429,-100.524688,-4412.142609,97025.34248,-5748.384742,-3214.837292,844.7917646,-4608.295147,97138.72542,90160.38474,,,,,,,,,,,,,8408.77914,-17594.64334,141.6788811,1111.529043,-3036.44196,95381.0444,-1123.860355,-7555.254816,556.7186403,216.2373265,-2377.156476,-2201.53475,96896.85043,-1073.277544,-7724.053196,666.0258113,-2658.539142,10114.53678,85093.73379,,,,
2014/2/28,98,72839,98859.0821,-26020.0821,,,,,,,,,,,,,,,4993.46089,692.4069346,236.2284616,-4089.622369,97026.60818,-17009.22913,-4467.130507,1617.886512,-4473.600483,97171.07361,89848.22913,,,,,,,,,,,,,-9443.668955,-10878.47077,-699.5048703,1412.952868,-2846.784078,95294.41844,-12780.69935,-8576.219994,915.9960595,562.4706487,-1988.458136,-2201.208713,96907.11948,-12726.89779,-8768.107268,1464.738959,-2377.623859,10089.84318,85149.57877,,,,
2014/3/31,99,107145,93642.52458,13502.47542,,,,,,,,,,,,,,,75.96299805,-310.133411,584.9360284,-3736.111533,97027.8705,12770.54932,-697.3448409,2180.282902,-4309.538739,97201.05136,94374.45068,,,,,,,,,,,,,7242.501341,6780.634658,-1046.488021,1563.773894,-2614.280083,95218.89622,12253.09607,-177.1755573,1106.696882,806.8294973,-1570.846185,-2191.156056,96917.55535,12244.87901,-288.4064805,1967.449299,-2058.478748,10072.36945,85206.51298,,,,
2014/4/30,100,101917,90307.21599,11609.78401,,,,,,,,,,,,,,,-3026.920533,-1181.853878,850.4922303,-3363.62991,97029.12808,2482.935591,3900.232316,2427.769144,-4122.659425,97228.72237,99434.06441,,,,,,,,,,,,,-2517.716377,10737.21233,-673.6335273,1557.623417,-2343.580295,95157.13892,-2252.73187,8503.417807,1142.805899,905.9133479,-1139.17173,-2171.388585,96928.15513,-2267.498117,8456.885537,2110.039669,-1707.069448,10062.07887,85264.45281,,,,
2014/5/31,101,96068,95650.89919,417.1008123,,,,,,,,,,,,,,,1709.02482,-1056.590048,952.2821408,-2984.197311,97030.37959,-4276.00193,4740.66722,2268.199742,-3919.0154,97254.15037,100344.0019,,,,,,,,,,,,,-2471.80897,3880.441241,184.2580286,1406.451768,-2040.018108,95108.64707,-9277.659126,9476.111396,931.8595966,848.0403925,-707.3154324,-2141.951149,96938.91432,-9299.100438,9470.845075,1846.751239,-1329.740322,10058.93469,85323.31481,,,,
2014/6/30,102,98659,96876.37734,1782.622655,,,,,,,,,,,,,,,1435.226686,126.3230111,891.9067398,-2608.702769,97031.62367,3529.957591,-100.4229714,1654.959749,-3702.893419,97277.39905,95129.04241,,,,,,,,,,,,,3264.194574,-85.57655188,975.7632221,1139.172982,-1709.61531,95075.06051,3123.692211,-184.5449793,497.4036829,662.7277144,-287.2164095,-2102.889526,96949.82731,3123.629455,-160.2502592,1180.488614,-936.0929003,10062.90045,85383.01562,,,,
2014/7/31,103,92397,95837.21793,-3440.217931,,,,,,,,,,,,,,,-1208.119799,1568.710381,686.3955506,-2242.627194,97032.85899,2242.600412,-4396.173161,731.006167,-3478.965547,97298.53213,90154.39959,,,,,,,,,,,,,561.6805184,-3837.548961,1177.402696,797.8530921,-1358.864578,95056.46052,6378.666032,-9310.368269,-85.45569441,396.9657467,110.5441772,-2054.238184,96960.88619,6382.518373,-9242.700775,268.1396929,-538.6493472,10073.9399,85443.47199,,,,
2014/8/31,104,81298,96847.26074,-15549.26074,,,,,,,,,,,,,,,-511.6276045,1863.477543,348.117708,-1886.791103,97034.0842,-7769.281455,-4685.020664,-313.1868568,-3252.124339,97317.61331,89067.28145,,,,,,,,,,,,,-3473.871699,-10349.27551,628.5389987,432.0164729,-994.6203164,95055.14545,-3114.433286,-10453.03036,-682.949778,96.86872056,475.4801648,-1996.01581,96972.08035,-3109.338656,-10343.70516,-695.418804,-150.6537046,10092.01663,85504.60081,,,,
2014/9/30,105,88613,98510.21846,-9897.218456,,,,,,,,,,,,,,,2232.100631,880.8281337,-96.15828005,-1541.849972,97035.29795,-4258.800166,-140.2804167,-1295.363381,-3027.262353,97334.70632,92871.80017,,,,,,,,,,,,,1214.361335,-6788.281748,-351.3812069,91.77088314,-623.8480648,95070.35444,-4271.099555,-1616.062039,-1160.580016,-191.4560174,797.0232931,-1928.2232,96983.39753,-4253.001706,-1500.724196,-1528.503479,214.5265022,10117.09378,85566.31908,,,,
2014/10/31,106,107142,92005.38497,15136.61503,,,,,,,,,,,,,,,-2300.613952,-960.6344737,-558.6837881,-1211.181711,97036.49889,10016.82083,4650.71676,-2066.140291,-2809.272143,97349.87484,97125.17917,,,,,,,,,,,,,3778.340228,9834.474476,-1141.602074,-179.2067676,-253.5269952,95103.5315,3499.204122,9326.259494,-1478.11451,-414.7495545,1065.442724,-1850.865962,96994.82369,3509.097256,9412.427898,-2102.940857,543.6078057,10149.13476,85628.54393,,,,
2014/11/30,107,105799,90029.02196,15769.97804,,,,,,,,,,,,,,,-2842.285908,-2331.067823,-936.4677858,-898.8422187,97037.6857,8542.339354,4980.876986,-2484.352682,-2603.046266,97363.18261,97256.66065,,,,,,,,,,,,,-4911.4559,16989.73747,-1193.572025,-349.7883201,109.5136765,95154.54152,-108.2145262,11462.44002,-1542.451945,-528.3128746,1273.169634,-1763.973617,97006.34331,-70.63344213,11483.08762,-2306.179201,825.0962087,10188.10495,85691.19267,,,,
2014/12/31,108,94277,92952.24604,1324.753957,,,,,,,,,,,,,,,-274.1418353,-2057.912936,-1146.315873,-608.2403201,97038.857,575.5375653,1191.167085,-2452.00897,-2412.388997,97374.69332,93701.46243,,,,,,,,,,,,,-1918.743592,1294.092127,-376.8063749,-405.7083165,458.7673077,95225.34396,-3977.671153,3353.086768,-1345.377023,-519.32861,1415.957779,-1667.608108,97017.94035,-3954.005599,3262.617478,-2071.715308,1053.52267,10233.98359,85754.18287,,,,
2015/1/31,109,92996,97246.38197,-4250.381967,,,,,,,,,,,,,,,2251.413308,-520.6260987,-1184.220166,-340.1965497,97040.01148,4105.907966,-4213.816287,-2043.816505,-2236.745856,97384.47068,88890.09203,,,,,,,,,,,,,12310.24448,-15977.06338,911.2159956,-351.3493797,788.2174378,95314.6842,7214.11203,-9840.195377,-934.6283301,-405.4552565,1494.399876,-1561.830705,97029.59776,7204.913028,-10061.48366,-1490.800506,1228.140971,10286.80697,85817.43261,,,,
2015/2/28,110,71051,96613.42407,-25562.42407,,,,,,,,,,,,,,,-639.865094,1372.995181,-1066.717186,-94.13659769,97041.14777,-16315.32623,-6574.122138,-1377.678512,-2074.451531,97392.57841,87366.32623,,,,,,,,,,,,,-15471.75604,-11727.98958,1943.529177,-208.7221701,1092.465508,95423.38942,-12533.06813,-12931.11897,-380.4147572,-211.4882398,1512.56143,-1446.769494,97041.29816,-12531.51826,-13298.36952,-694.0152212,1349.1791,10346.7148,85880.86048,,,,
2015/3/31,111,110438,97161.19353,13276.80647,,,,,,,,,,,,,,,-1518.900016,2317.658622,-813.3345388,133.5049333,97042.26453,20362.64267,-4832.819192,-567.0686123,-1923.835076,97399.08021,90075.35733,,,,,,,,,,,,,7157.154249,4314.930058,2062.197356,-13.73776111,1366.786517,95550.69557,17706.53176,-4709.484363,204.824983,29.70506547,1476.099181,-1322.701374,97053.02474,17675.56585,-5213.139562,192.5378646,1417.064917,10413.91319,85944.38563,,,,
2015/4/30,112,112346,100116.551,12229.44896,,,,,,,,,,,,,,,1387.079331,1784.630102,-445.5600661,347.0412122,97043.36042,17549.56214,-1116.656929,292.280531,-1783.225542,97404.0398,94796.43786,,,,,,,,,,,,,3173.91133,10623.53883,1053.704881,189.6331351,1607.27333,95698.00037,9654.562038,4386.026018,765.1125626,274.0704931,1391.526454,-1190.058958,97064.76139,9609.831938,3735.913435,1063.554871,1432.457191,10488.58839,86007.92758,,,,
2015/5/31,113,98993,98931.48512,61.51488422,,,,,,,,,,,,,,,1090.696975,243.1014045,2.467237967,550.7854082,97044.43409,-1240.022486,3367.382089,1109.071493,-1650.951981,97407.52088,100233.0225,,,,,,,,,,,,,-4849.846263,6520.362931,-708.4765664,356.4659917,1810.865916,95863.61024,-10870.61244,10833.56259,1252.430451,484.5043085,1266.02675,-1049.404535,97076.49288,-10861.86542,9995.495162,1819.47725,1396.223118,10570.78782,86071.40607,,,,
2015/6/30,114,97588,95816.97975,1771.020255,,,,,,,,,,,,,,,-1229.551677,-1212.194195,464.1907243,749.0506904,97045.48421,-7594.79659,7506.546016,1792.00685,-1525.343446,97409.58717,105182.7966,,,,,,,,,,,,,58.84990868,1490.910364,-2433.324901,448.1145232,1975.453485,96047.98164,-15969.76937,14051.42751,1579.933774,632.3444474,1107.274081,-901.4142483,97088.20381,-15854.92073,12990.10228,2358.320633,1309.544192,10660.27475,86134.74095,,,,
2015/7/31,115,92620,96879.39254,-4259.392541,,,,,,,,,,,,,,,-344.8356761,-1639.567792,871.1363696,946.1502278,97046.50941,-15735.68583,10100.32327,2249.789177,-1404.728988,97410.30237,108355.6858,,,,,,,,,,,,,2481.175278,-5348.389653,-3301.114205,438.4930005,2099.81239,96249.97814,-21681.21449,14639.18644,1691.280032,694.0852784,923.7173417,-746.933505,97099.87891,-21525.18143,13431.1246,2577.487363,1174.079229,10756.53555,86197.85211,,,,
2015/8/31,116,82452,98893.35406,-16441.35406,,,,,,,,,,,,,,,694.4233232,-1173.452374,1178.477558,1146.39719,97047.50836,-26018.09517,9947.074769,2400.727867,-1287.437659,97409.73019,108470.0952,,,,,,,,,,,,,-878.8428146,-12776.0389,-2865.746879,318.3601364,2183.673387,96470.50756,-29520.62808,12494.68455,1567.194783,661.7786854,724.4246705,-586.9575512,97111.50295,-29349.1412,11288.16314,2410.01574,993.679593,10858.85152,86260.65945,,,,
2015/9/30,117,88849,98966.0692,-10117.0692,,,,,,,,,,,,,,,-509.6505902,-274.5831261,1347.718453,1354.104745,97048.47972,-15936.29895,6328.030757,2220.988215,-1171.654369,97407.93435,104785.299,,,,,,,,,,,,,-1554.569867,-7363.819557,-1264.518153,97.02062356,2227.606152,96707.25699,-17488.887,7344.621878,1232.205055,542.029218,518.5608375,-422.5909645,97123.06097,-17422.94451,6291.46222,1915.833618,778.6198211,10966.29134,86323.08289,,,,
2015/10/31,118,114986,101007.7836,13978.21636,,,,,,,,,,,,,,,578.5250198,465.775457,1341.347068,1572.713924,97049.42213,16217.39844,644.5535735,1774.056973,-1054.987534,97404.97854,98768.60156,,,,,,,,,,,,,3722.119378,11408.75164,861.0531543,-198.9247674,2233.072348,96959.95633,16099.85697,573.7636374,767.0229153,350.5338122,315.2595972,-254.9760176,97134.53909,16037.55686,-231.2773653,1187.894129,540.8393641,11077.79166,86385.04233,,,,
2015/11/30,119,116496,99766.65329,16729.34671,,,,,,,,,,,,,,,-1045.579464,834.381322,1125.80392,1801.713256,97050.33426,24063.07467,-5175.949268,1142.849871,-934.9017707,97400.92649,92432.92533,,,,,,,,,,,,,-4022.588441,18941.69145,2677.3364,-529.4580813,2202.268126,97226.76708,25184.97044,-6243.064159,256.5543944,113.3373156,123.5301912,-85.25170623,97145.92352,25039.7508,-6804.893856,319.5027551,292.3404742,11192.23976,86446.45769,,,,
2015/12/31,120,102209,99177.46055,3031.539446,,,,,,,,,,,,,,,-1278.846101,676.2557176,690.6594271,2038.176758,97051.21475,14493.84995,-9282.112801,410.2827264,-808.8617805,97395.84191,87715.15005,,,,,,,,,,,,,-1843.868599,1719.378529,3534.527129,-847.1634899,2138.110023,97507.99257,16823.64117,-11372.8759,-302.0182105,-134.9031006,-47.51920876,85.47532891,97157.19992,16696.02847,-11756.26892,-593.1464449,45.19310692,11308.51046,86507.24889,,,,
2016/1/31,121,96727,100930.552,-4203.551959,,,,,,,,,,,,,,,1547.922644,-56.95693417,107.5557868,2279.968239,97052.06226,10505.47689,-10153.20447,-340.728645,-674.3322646,97389.78849,86221.52311,,,,,,,,,,,,,12047.27288,-17279.7213,3218.83596,-1104.337154,2044.01194,97800.88719,13496.88352,-12861.48206,-781.963,-361.9452572,-189.0156501,256.1691826,97168.35326,13497.94092,-13132.04717,-1441.40779,-188.4853994,11425.48355,86567.33583,,,,
2016/2/29,122,71858,96943.46427,-25085.46427,,,,,,,,,,,,,,,-1526.809831,-576.4034528,-531.4628474,2525.264943,97052.87546,-17624.38642,-6340.652927,-1031.012681,-528.7779244,97382.82995,89482.38642,,,,,,,,,,,,,-15740.88476,-13143.59961,1973.847641,-1260.207197,1923.897673,98104.85624,-15808.5648,-7900.084849,-1202.493597,-543.6355844,-292.4421678,425.852823,97179.36817,-15783.60689,-8014.070127,-2120.445429,-396.599917,11542.06276,86626.63844,,,,
2016/3/31,123,110741,97702.99927,13038.00073,,,,,,,,,,,,,,,-931.5527659,-63.32129925,-1128.023764,2772.244116,97053.65298,13408.13663,1923.871663,-1596.37484,-369.6634613,97375.03001,97332.86337,,,,,,,,,,,,,7426.710904,4089.018702,312.556419,-1287.056401,1782.000066,98417.78551,12267.20503,3170.535998,-1475.744554,-654.4058976,-350.3755699,593.5547944,97190.2302,12265.28576,3254.465584,-2550.315704,-567.1155351,11657.20448,86685.07663,,,,
2016/4/30,124,112767,100122.0539,12644.94606,,,,,,,,,,,,,,,845.0347132,761.9827077,-1558.440016,3019.082999,97054.3935,9207.282656,8364.083389,-1976.364832,-194.4535766,97366.45236,103559.7173,,,,,,,,,,,,,3577.072636,11253.49523,-1251.581534,-1174.379953,1622.802906,98739.62502,6552.498747,10853.74427,-1565.737578,-674.8394084,-357.9015446,758.3107743,97200.92474,6525.629582,11064.62137,-2654.924132,-688.8254461,11769.95104,86742.5703,,,,
2016/5/31,125,98331,98835.13114,-504.1311401,,,,,,,,,,,,,,,-616.4161494,825.4358355,-1692.81272,3263.828523,97055.09565,-5143.537021,8242.434595,-2123.983369,-1.074934448,97357.16073,103474.537,,,,,,,,,,,,,-6168.592469,7311.040621,-2398.979167,-930.4623363,1450.784833,99067.19174,-6656.255287,9234.285146,-1456.109094,-606.5019749,-315.0456387,919.1894861,97211.43736,-6683.573734,9461.974261,-2382.874937,-755.5447057,11879.43592,86799.03935,,,,
2016/6/30,126,101179,99459.6363,1719.363701,,,,,,,,,,,,,,,648.5755796,-307.2422021,-1441.443779,3503.988597,97055.7581,4064.10654,1603.329597,-2045.795867,210.1409137,97347.21882,97114.89346,,,,,,,,,,,,,1967.7664,2154.068321,-3031.479686,-581.173335,1270.418353,99399.37914,5593.672315,-877.3270198,-1145.568153,-461.3802158,-227.4691381,1075.3175,97221.75471,5624.379516,-713.1780792,-1794.580033,-770.0761661,11984.85892,86854.40366,,,,
2016/7/31,127,93153,97767.65434,-4614.654338,,,,,,,,,,,,,,,-956.1907151,-1195.71528,-873.6889691,3736.869795,97056.37951,1040.180654,-3899.181743,-1760.857048,436.1678047,97336.69033,92112.81935,,,,,,,,,,,,,1284.620331,-5629.73857,-3155.264004,-166.2781743,1085.991045,99733.61856,3565.935868,-7819.678321,-692.2678216,-255.0663282,-103.6827125,1225.896026,97231.86329,3612.264307,-7720.050247,-980.0262822,-737.8487344,12085.50336,86908.58311,,,,
2016/8/31,128,81982,99260.87511,-17278.87511,,,,,,,,,,,,,,,-934.8801233,-716.2137055,-104.7505192,3959.760936,97056.95852,-9251.779769,-5477.299418,-1287.964319,673.4045185,97325.63899,91233.77977,,,,,,,,,,,,,-2021.973954,-14496.66446,-2736.749747,266.2300753,901.5541854,100069.5255,-8178.569102,-8360.571484,-123.6104008,-13.89214084,46.72780461,1370.165316,97241.75001,-8158.833645,-8308.424423,-34.0772055,-664.5425091,12180.77346,86961.49756,,,,
2016/9/30,129,93313,104040.9242,-10727.92421,,,,,,,,,,,,,,,1472.599151,615.1596074,725.720806,4169.950839,97057.4938,-1398.67895,-2860.465563,-660.2293089,918.2453295,97314.12849,94711.67895,,,,,,,,,,,,,1835.072228,-8648.572041,-1664.741845,666.7580663,720.7191168,100403.7751,-3115.21011,-3221.366858,449.3893884,227.6369322,213.7703324,1507.37784,97251.40247,-3137.704409,-3196.000152,924.738231,-555.8700439,12270.14854,87013.06691,,,,
2016/10/31,130,115961,102749.716,13211.28403,,,,,,,,,,,,,,,-1922.673303,1777.714885,1471.962107,4364.728323,97057.98399,16152.24213,1307.489358,31.96144116,1167.084512,97302.22256,99808.75787,,,,,,,,,,,,,640.9367595,12920.93897,126.4346334,990.8575147,546.6659676,100735.2404,11828.85911,3415.980463,993.4806748,438.0118065,387.053401,1636.805377,97260.80917,11786.64409,3421.229852,1750.700679,-417.5029142,12353.1284,87063.211,,,,
2016/11/30,131,123254,105525.2325,17728.76751,,,,,,,,,,,,,,,90.92400655,1846.288052,1988.210483,4541.382206,97058.42775,20211.40338,3652.392731,683.902663,1416.316341,97289.98489,103042.5966,,,,,,,,,,,,,-3980.801362,22141.74422,2444.803504,1204.905637,382.0428904,101061.3929,15228.59727,6502.351649,1353.486669,585.4161284,556.4632387,1757.725487,97269.95956,15187.97165,6488.548772,2292.405402,-255.0977129,12429.21605,87111.84957,,,,
2016/12/31,132,112273,107587.5394,4685.460586,,,,,,,,,,,,,,,2639.416597,1027.883585,2164.214167,4697.201307,97058.82374,10189.11203,1947.439581,1196.634104,1662.335091,97277.4792,102083.888,,,,,,,,,,,,,1537.322032,3130.364111,4704.47175,1290.118196,228.9567052,101381.821,7456.440545,2853.618275,1462.8521,639.1261148,712.7322278,1869.38651,97278.84423,7433.055828,2821.087666,2428.4343,-74.33501295,12497.91507,87158.9022,,,,
2017/1/31,133,97355,101462.859,-4107.859014,,,,,,,,,,,,,,,-2364.66044,-92.89153927,2031.049523,4830.19084,97059.17062,-1867.678878,-1437.800927,1494.175571,1901.535037,97264.7692,99222.67888,,,,,,,,,,,,,7221.632368,-18911.61077,6018.786325,1244.218479,88.89028273,101693.0985,-1393.370122,-3263.911399,1319.894626,585.4943439,848.4363041,1971.00043,97287.45582,-1380.512896,-3296.157448,2157.812242,118.5217487,12558.72998,87204.28813,,,,
2017/2/28,134,79875,104690.8982,-24815.89818,,,,,,,,,,,,,,,1602.741967,-564.9708572,1652.412678,4941.247384,97059.46703,-18037.6919,-2975.829036,1506.296369,2130.305973,97251.91859,97912.6919,,,,,,,,,,,,,-12470.31539,-16243.6775,5551.478175,1080.836574,-37.26734396,101993.9362,-16117.363,-5709.059923,944.5390328,440.3126248,959.0442124,2061.739633,97295.78742,-16102.32873,-5710.894785,1511.670629,315.0787868,12611.16798,87247.92627,,,,
2017/3/31,135,114515,101842.5548,12672.44525,,,,,,,,,,,,,,,-295.7888489,-1044.635264,1091.180198,5032.087085,97059.71163,14173.82884,-440.4974713,1197.728357,2344.949181,97238.9911,100341.1712,,,,,,,,,,,,,7402.98463,1170.50096,2982.408431,826.6970547,-149.2079521,102281.7116,14227.51948,-776.574026,339.8472787,236.9703078,1042.672667,2140.732413,97303.83188,14229.87074,-718.2687753,557.3218639,505.767588,12654.73909,87289.73521,,,,
2017/4/30,136,114030,101304.448,12725.552,,,,,,,,,,,,,,,686.9667965,-1957.076609,410.2028541,5104.451879,97059.90308,10329.05455,3260.429524,672.9864419,2541.47907,97226.05042,103700.9455,,,,,,,,,,,,,2792.871648,9579.499233,-1168.389365,517.2530502,-247.1610711,102556.0569,7988.31427,5749.508675,-335.7892539,9.861052713,1099.441413,2207.082085,97311.58176,7953.010952,5873.060575,-497.923469,680.8547042,12688.9551,87329.63337,,,,
2017/5/31,137,96974,97890.60016,-916.6001635,,,,,,,,,,,,,,,-2115.215522,-1886.785427,-327.522623,5160.083702,97060.04003,-7011.562899,3985.03301,71.53017374,2715.839451,97213.16026,103985.5629,,,,,,,,,,,,,-8346.135754,8230.293137,-5583.497849,191.4223622,-331.8299538,102813.7947,-9472.480702,6826.623486,-885.8880604,-203.454286,1130.301674,2259.868238,97319.02965,-9501.049952,6978.84645,-1415.901383,830.6075341,12713.32951,87367.53913,,,,
2017/6/30,138,105460,103722.6181,1737.381924,,,,,,,,,,,,,,,3229.644538,-710.4650832,-1057.406983,5200.724491,97060.12114,6232.907671,-356.1632785,-481.1028729,2863.974133,97200.38435,99227.09233,,,,,,,,,,,,,4732.115926,6799.635975,-8607.658244,-113.713865,-404.3530917,103054.0261,6916.580476,-621.4699566,-1229.548474,-366.8019592,1136.832436,2298.238976,97326.1685,6908.144161,-514.7843918,-2013.261336,945.2904891,12727.37774,87403.37113,,,,
2017/7/31,139,98731,103605.8873,-4874.887284,,,,,,,,,,,,,,,2530.781312,497.525008,-1710.680259,5228.116181,97060.14506,4163.348642,-4686.898927,-915.0630199,2981.826927,97187.78638,94567.65136,,,,,,,,,,,,,3271.690961,1962.689357,-8944.303393,-367.45627,-466.1907309,103274.5883,7506.034612,-7759.424012,-1332.14534,-459.7160988,1121.731081,2321.528752,97332.991,7530.265983,-7726.693982,-2264.730886,1015.478579,12730.61493,87437.05062,,,,
2017/8/31,140,82604,100415.025,-17811.02498,,,,,,,,,,,,,,,-1037.76034,1366.237979,-2217.563794,5244.00071,97060.11045,-10637.55903,-5824.790112,-1174.422563,3065.341644,97175.43006,93241.55903,,,,,,,,,,,,,-4768.945968,-8776.853122,-6257.93242,-548.7621984,-519.060204,103475.5223,-6875.041641,-9572.082522,-1227.941209,-479.3346897,1089.515786,2329.394429,97339.48985,-6842.726192,-9596.391721,-2186.533421,1034.7995,12722.57075,87468.51109,,,,
2017/9/30,141,85766,96864.14214,-11098.14214,,,,,,,,,,,,,,,-4733.245894,1795.530996,-2508.27893,5250.120013,97060.01595,-10805.61506,-2475.511874,-1227.058835,3110.806656,97163.37911,96571.61506,,,,,,,,,,,,,-2647.216685,-12652.85916,-1375.333512,-647.7837485,-564.7627392,103653.9847,-9121.391758,-4470.216954,-916.7025483,-439.9193532,1046.759441,2321.810204,97345.66097,-9091.111033,-4516.879781,-1829.008114,1004.760213,12702.95045,87497.71213,,,,
2017/10/31,142,109357,96618.4626,12738.5374,,,,,,,,,,,,,,,-4868.87993,1712.627878,-2533.361615,5248.215605,97059.86066,7296.630485,2928.853,-1136.835882,3116.658735,97151.69366,102060.3695,,,,,,,,,,,,,5532.910174,-2742.54422,4028.35683,-665.8129556,-605.1681719,103809.3527,5152.448572,4486.938256,-564.7465221,-369.4024507,1001.28141,2298.976199,97351.50454,5143.372813,4444.647994,-1350.439828,930.1727991,12671.93755,87524.63636,,,,
2017/11/30,143,121179,102794.4389,18384.56106,,,,,,,,,,,,,,,1674.710984,1144.664424,-2324.191382,5239.609517,97059.64536,15221.6632,6726.646535,-994.4890819,3084.76933,97140.41002,105957.3368,,,,,,,,,,,,,3359.262389,7022.852952,8112.860584,-613.5983414,-642.054935,103939.7885,10180.85547,11000.6686,-276.7140867,-305.2952963,961.2267276,2261.237069,97357.02151,10132.85053,10984.76898,-935.720172,816.2080671,12629.9124,87549.28275,,,,
2017/12/31,144,109783,104013.2437,5769.75631,,,,,,,,,,,,,,,3434.31201,226.4111896,-1930.803014,5223.952219,97059.3713,4353.852798,6153.857907,-872.051666,3017.818083,97129.52288,105429.1472,,,,,,,,,,,,,-7995.531842,5319.770037,9598.823271,-508.6862448,-677.0714191,104045.7816,-280.4428117,9984.935492,-149.4973154,-275.8470995,932.5950261,2209.045161,97362.21155,-320.3647414,10008.94185,-725.4770307,668.0025568,12577.26288,87571.66195,,,,
