date,t,volume,seares,sea,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,S2,S,CIMF1,CIMF2,CIMF3,CIMF4,CIMF5,CIMF6,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,emdres,SSA1,SSA2,SSA3,SSA4,SSA5,SSA6,SSA7,SSA8,SSA9,SSA10,SSA11,SSA12,WD1,WD2,WD3,WD4,WD5,WD6,WD7,CE1,CE2,CE3,CE4,CE5,CE6,CE7,EE1,EE2,EE3,EE4,EE5,EE6,EE7,E1,E2,E3,E4
2014/2/28,98,15599,19265.99475,-3666.994753,,,,,,,,,,,,,,,312.7468236,383.5862975,61.77556539,-98.66175707,18606.54782,,-6092.436812,2419.082532,-650.8192138,524.0985391,19399.07495,,21691.43681,,,,,,,,,,,,,-3037.02907,-1864.75076,1547.232661,152.5790649,338.8125089,-7.867969987,18470.02404,-4000.37151,-699.1874946,946.7024401,444.3892659,32.20196395,18875.26533,,-4078.186092,265.3092336,-93.23189177,444.1008096,1279.50568,15641.05881,2133.656163,,,,
2014/3/31,99,25169,18849.50636,6319.493642,,,,,,,,,,,,,,,528.0586179,-57.52360903,-212.5710892,-17.56805138,18609.11049,,4608.013174,1167.118213,-566.0177264,574.156937,19385.7294,,20560.98683,,,,,,,,,,,,,1389.773928,4391.74293,393.2595273,133.2682667,360.5969829,26.70360913,18473.68908,4014.991575,1299.158715,376.8983927,528.4786542,79.2300141,18870.24265,,4056.430692,1860.858769,-374.8678809,534.8621689,1323.586808,15636.637,2132.894696,,,,
2014/4/30,100,22895,17461.45639,5433.543606,,,,,,,,,,,,,,,-526.4718091,-281.0691568,-409.6461499,67.1084455,18611.53506,,4073.269182,-695.3874165,-473.0403234,618.2912049,19371.86735,,18821.73082,,,,,,,,,,,,,297.0154557,4477.584642,-876.4084573,90.72738969,367.3463045,61.12742155,18477.63353,1814.219509,1800.521697,-315.5675296,605.1964222,125.8227014,18864.8072,,1908.931524,1828.471555,-578.2337474,604.485351,1365.616359,15631.9488,2132.111059,,,,
2014/5/31,101,16795,18683.8143,-1888.814302,,,,,,,,,,,,,,,347.9813384,17.63351379,-449.4349393,153.8109663,18613.82342,,-121.7047171,-2721.165618,-375.247205,655.6102638,19357.50728,,16916.70472,,,,,,,,,,,,,-324.2999157,88.16432459,-1938.42082,33.60796176,359.2535425,95.12411297,18481.56423,-2797.41448,923.2606873,-1033.266722,671.8141663,171.6718924,18858.93446,,-2705.509928,339.3212668,-651.9338952,650.5821478,1405.08479,15626.98495,2131.306179,,,,
2014/6/30,102,13202,18519.34363,-5317.343632,,,,,,,,,,,,,,,-168.6998701,155.1271044,-323.1343369,240.0732648,18615.97747,,-2422.218869,-4127.673233,-275.9985715,685.2230343,19342.66764,,15624.21887,,,,,,,,,,,,,-600.5179495,-2603.077904,-2519.081985,-26.48228751,337.1209003,128.4170297,18485.5971,-4560.320556,-452.5990462,-1579.928065,725.7721778,216.4732764,18852.60221,,-4490.82366,-1590.68183,-586.5994886,673.75107,1441.541841,15621.73629,2130.480987,,,,
2014/7/31,103,14205,18910.58046,-4705.580458,,,,,,,,,,,,,,,198.2863541,-158.5274506,-69.79911212,322.6215725,18617.9991,,-1522.300888,-4127.446543,-178.8579185,706.2384373,19327.36691,,15727.30089,,,,,,,,,,,,,685.3346848,-2891.243933,-2465.095983,-76.67192362,302.3400317,160.7352473,18489.5769,-2522.406933,-1366.344213,-1776.555479,764.5978599,259.9243024,18845.78446,,-2489.785151,-2813.962178,-385.3992851,674.8507735,1474.660554,15616.19378,2129.63641,,,,
2014/8/31,104,15206,18757.48349,-3551.48349,,,,,,,,,,,,,,,-227.0808715,-203.2165682,169.863316,398.0274138,18619.8902,,-2301.464404,-2433.593265,-88.33128576,717.7647257,19311.62423,,17507.4644,,,,,,,,,,,,,488.4325962,-2335.912985,-1784.177171,-104.766923,256.8147284,191.8150133,18493.77613,-2224.747564,-1028.843561,-1465.7012,785.1427692,301.696135,18838.45342,,-2238.55655,-2387.451836,-68.75946515,653.3271139,1504.265055,15610.34872,2128.773377,,,,
2014/9/30,105,17079,18944.36619,-1865.366187,,,,,,,,,,,,,,,-554.7536781,101.634379,312.9705024,462.862313,18621.65267,,-3079.001312,153.2778946,-9.645462747,718.907165,19295.46172,,20158.00131,,,,,,,,,,,,,-1867.450938,770.2589506,-644.6336191,-101.3744579,202.8905176,221.4038379,18497.91255,-2088.560171,-21.6503216,-766.3990474,783.5645362,341.4583843,18830.58662,,-2138.313839,-936.615084,285.7035255,608.5322068,1530.239494,15604.19284,2127.892813,,,,
2014/10/31,106,27295,20354.39908,6940.600923,,,,,,,,,,,,,,,465.4769638,432.4542302,319.4816792,513.6977943,18623.28841,,4644.706605,2610.777483,51.84339746,708.7690766,19278.90344,,22650.29339,,,,,,,,,,,,,2368.660308,5426.399938,666.9316212,-61.60397062,143.2471254,249.2602204,18502.13228,6469.050272,738.0733557,131.3710904,755.4464198,378.8956861,18822.16318,,6389.280576,487.2278574,601.0634817,540.624788,1552.48606,15597.71852,2126.995641,,,,
2014/11/30,107,23853,19212.90193,4640.098068,,,,,,,,,,,,,,,-270.1037436,131.7085966,178.7433268,547.7544396,18624.79931,,-271.3588237,4085.152436,90.6775082,686.5548174,19261.97406,,24124.35882,,,,,,,,,,,,,-1467.183619,4625.514862,1818.757874,13.66800554,80.7910203,275.1571335,18506.31144,2338.810482,577.6288107,1014.475366,695.2130116,413.708112,18813.16422,,2237.691565,1061.592271,815.4968724,450.8945561,1570.913373,15590.91917,2126.082782,,,,
2014/12/31,108,17644,18950.99876,-1306.998764,,,,,,,,,,,,,,,344.1260832,-559.7061425,-24.45750404,564.8490611,18626.18726,,-6815.888547,4462.322465,100.7576787,652.1091801,19244.69922,,24459.88855,,,,,,,,,,,,,-675.6033639,-3144.469401,2518.440003,117.4761072,18.53088464,298.8825608,18510.73686,-3878.713144,7.580434901,1666.494246,599.4289785,445.6402355,18803.56925,,-3973.351869,1106.904869,878.2461117,341.3935692,1585.422013,15583.79006,2125.155154,,,,
2015/1/31,109,16503,17757.5155,-1254.515497,,,,,,,,,,,,,,,-656.7787885,-597.1337822,-181.4736203,565.4475271,18627.45416,,-7216.641279,3807.382546,78.71900299,606.4348809,19227.10485,,23719.64128,,,,,,,,,,,,,2691.584357,-7806.967753,2586.3028,237.2609606,-40.55437651,320.2444938,18515.11589,-4904.049625,-194.1659042,1867.493284,465.8458626,474.5213901,18793.35499,,-4974.971937,1203.224669,763.2710224,214.7100882,1595.886875,15576.32927,2124.213665,,,,
2015/2/28,110,16076,19876.89512,-3800.895117,,,,,,,,,,,,,,,778.5281263,129.2364119,-209.4870351,550.0153563,18628.60226,,-5951.11874,2230.600654,36.06329605,551.2379081,19209.21688,,22027.11874,,,,,,,,,,,,,-2676.126731,-2368.515254,1999.292231,356.3458932,-93.6323111,339.0688472,18519.56664,-5488.31495,467.1398228,1521.419457,293.1475349,500.1119569,18782.49618,,-5495.742296,1731.578333,469.9171378,75.13945837,1602.175327,15568.53816,2123.259222,,,,
2015/3/31,111,25992,18908.07733,7083.922674,,,,,,,,,,,,,,,-595.9988595,484.4209115,-129.5349254,519.5550251,18629.63518,,6185.152863,139.3767477,-11.93222941,488.3413545,19191.06126,,19806.84714,,,,,,,,,,,,,517.5585244,5380.826263,896.5659341,456.0926894,-138.1486306,355.2027571,18523.93699,4343.701439,1506.010923,758.659248,90.63914843,522.0256592,18770.96358,,4399.064973,2317.566806,54.53598947,-69.53791718,1604.15608,15560.42081,2122.292725,,,,
2015/4/30,112,25589,19557.64011,6031.359889,,,,,,,,,,,,,,,392.2299107,52.80917316,4.822122966,477.2220159,18630.55689,,7830.513452,-1783.755344,-49.9903607,419.5683129,19172.66394,,17758.48655,,,,,,,,,,,,,1444.400203,5353.770475,-452.7115942,518.4821228,-171.9218361,368.5137727,18528.50329,4823.46184,1751.95157,-157.6976401,-127.2827832,539.8359381,18758.73108,,4915.617391,2008.767984,-401.3679778,-210.6288488,1601.711061,15551.9834,2121.315085,,,,
2015/5/31,113,16273,18550.81292,-2277.812922,,,,,,,,,,,,,,,-343.5701009,-285.0202658,121.32178,426.7101491,18631.37136,,-82.22402613,-3082.734813,-62.83388511,346.7418759,19154.05085,,16355.22403,,,,,,,,,,,,,-1281.732841,18.6265361,-1711.293759,528.77668,-193.2598352,378.8951619,18532.98703,-2040.136498,358.0151816,-998.603547,-345.1558623,553.0985308,18745.78219,,-1983.695155,140.1490585,-804.808137,-339.4500682,1594.752697,15543.23417,2120.327225,,,,
2015/6/30,114,13751,19289.17222,-5538.172223,,,,,,,,,,,,,,,325.7862687,-201.0184413,160.9297595,371.3920734,18632.08256,,-2162.636187,-3458.111294,-35.25121894,271.7507653,19135.24794,,15913.63619,,,,,,,,,,,,,-49.07378676,-2846.615806,-2553.889183,477.7756953,-201.0115318,386.2622242,18537.53748,-1391.926998,-2020.018055,-1582.284786,-548.2852008,561.405393,18732.10965,,-1424.462498,-2543.4085,-1070.328515,-447.3553846,1583.217218,15534.18328,2119.33009,,,,
2015/7/31,115,13997,18748.7657,-4751.765701,,,,,,,,,,,,,,,-207.9259268,-123.3106752,134.0831026,313.2247358,18632.69446,,-2682.665551,-2674.915899,41.55406014,196.7462467,19116.28114,,16679.66555,,,,,,,,,,,,,406.2446595,-2760.371564,-2750.310773,363.4743129,-194.6453792,390.5554126,18542.03238,576.2758731,-3401.545749,-1736.84434,-723.172909,564.5684186,18717.71871,,464.4943392,-4038.193603,-1114.225495,-526.511545,1567.054681,15524.84254,2118.324643,,,,
2015/8/31,116,14986,18956.74798,-3970.747981,,,,,,,,,,,,,,,61.72051387,-54.07401238,62.57059206,253.3198467,18633.21104,,-3594.984568,-791.8393344,151.5659284,124.0815615,19097.17641,,18580.98457,,,,,,,,,,,,,544.0725843,-2281.403172,-2232.617049,191.6874136,-174.2530784,391.7384541,18546.75876,-48.24374486,-2011.455761,-1362.995326,-856.4875005,562.5572446,18702.62509,,-157.0295142,-2580.14905,-881.3435764,-572.8886621,1546.248335,15515.2251,2117.311882,,,,
2015/9/30,117,16428,18784.50448,-2356.504484,,,,,,,,,,,,,,,-43.91143246,35.54532442,-33.42377069,192.6581005,18633.63626,,-4510.658389,1531.973006,272.0707756,56.65492041,19077.95969,,20938.65839,,,,,,,,,,,,,-1585.846981,362.2809026,-1124.816752,-24.25054378,-140.5830606,389.8036148,18551.4223,-2719.645772,1478.985921,-631.7381703,-941.7532378,555.2928687,18686.85839,,-2768.411552,1085.561542,-444.2690132,-585.9639525,1520.847867,15505.34519,2116.292844,,,,
2015/10/31,118,25641,18818.48597,6822.514032,,,,,,,,,,,,,,,203.1574933,-19.08068005,-131.7851241,132.2201914,18633.97409,,3215.203623,2989.419942,380.2187561,-2.499230903,19058.65691,,22425.79638,,,,,,,,,,,,,1913.76069,4864.027256,282.204245,-264.8810001,-94.98882074,384.7665108,18556.13801,2620.236479,4563.561796,219.6720855,-975.5587905,542.6329631,18670.45547,,2640.965108,4373.483351,90.9966467,-565.3462832,1490.977903,15495.21786,2115.268593,,,,
2015/11/30,119,23373,18534.86205,4838.137954,,,,,,,,,,,,,,,72.38603826,-42.06466534,-202.6746402,72.98681376,18634.2285,,1974.983329,1961.816978,447.4873114,-50.58164029,19039.29402,,21398.01667,,,,,,,,,,,,,-1076.143022,4446.332367,1611.521444,-506.7054039,-39.40729628,376.6684444,18560.74926,479.8078558,3691.315181,978.7037436,-954.5799347,524.2962116,18653.45694,,520.3426596,3692.125995,613.5447457,-510.0298754,1456.839574,15484.85884,2114.240209,,,,
2015/12/31,120,16574,17806.19667,-1232.196667,,,,,,,,,,,,,,,-659.457451,35.76727646,-220.4552881,15.93866186,18634.40347,,-1821.179922,-961.6462472,423.3717176,-86.44271444,19019.89717,,18395.17992,,,,,,,,,,,,,-1436.573913,-2733.868162,2514.418526,-724.8250522,23.73737376,365.5731922,18565.52732,-2654.473574,-549.6693224,1517.021895,-874.9170515,500.1339623,18635.90409,,-2640.193647,-370.8077632,996.55378,-418.7914229,1418.695036,15474.28461,2113.208765,,,,
2016/1/31,121,18212,19260.51508,-1048.515078,,,,,,,,,,,,,,,708.4973441,139.7011963,-184.1867694,-37.99965242,18634.50296,,2589.289976,-3520.308938,254.5293883,-112.0036928,19000.49327,,15622.71002,,,,,,,,,,,,,4412.252281,-7093.867683,2775.895181,-895.6555527,91.60224602,351.5716296,18570.18856,2960.202935,-4838.682213,1735.172318,-732.8652965,470.3360128,18617.83624,,2948.224555,-4506.450464,1111.58159,-290.7245776,1376.853636,15463.51267,2112.175332,,,,
2016/2/29,122,13818,17786.65819,-3968.658192,,,,,,,,,,,,,,,-588.0688062,-68.21827406,-103.3085325,-88.27714291,18634.53095,,-3864.525014,-1080.435105,-88.25422057,-129.8951131,18981.10945,,17682.52501,,,,,,,,,,,,,-4727.907017,-1893.707631,2368.358557,-999.4628568,161.0576089,334.7756651,18574.87798,-3480.662673,-2768.583937,1561.1365,-528.4768895,435.2994293,18599.28757,,-3482.20473,-2344.300071,875.6134768,-128.5550478,1331.665638,15452.56155,2111.14097,,,,
2016/3/31,123,26432,18575.7075,7856.292498,,,,,,,,,,,,,,,407.4551011,-329.478716,-1.764188701,-134.9960902,18634.49139,,4477.078165,3676.414388,-540.5177846,-142.7476167,18961.77285,,21954.92184,,,,,,,,,,,,,1612.32355,5284.687491,1433.810606,-1022.377734,228.7956917,315.3200177,18579.47007,4066.56654,2624.587256,1040.043496,-275.0465808,395.5608892,18580.2884,,4085.291224,3075.628793,379.9131456,55.8483785,1283.541065,15441.45055,2110.106732,,,,
2016/4/30,124,24450,17968.07606,6481.923939,,,,,,,,,,,,,,,-283.7280536,-301.3893338,97.21324225,-178.4080709,18634.38828,,2082.438888,4592.623417,-1014.381038,-153.1924338,18942.51117,,22367.56111,,,,,,,,,,,,,1204.028334,4823.269074,211.3379812,-957.6901745,291.4755229,293.358371,18584.25046,955.1128771,4290.901928,284.5438104,6.874972926,351.7013567,18560.86506,,959.7337499,4709.932651,-239.8551662,247.4574082,1232.947414,15430.1994,2109.073663,,,,
2016/5/31,125,16197,18637.73594,-2440.735944,,,,,,,,,,,,,,,238.9254277,-204.2220808,187.5716919,-218.7646615,18634.22556,,-3036.951511,1891.053298,-1416.593117,-163.8631507,18923.35448,,19233.95151,,,,,,,,,,,,,-667.889268,-487.5773978,-1044.987857,-806.3936338,345.8507795,269.0671352,18588.92518,-4700.147299,2359.109881,-603.6213552,296.4000049,304.2139557,18541.04481,,-4741.580639,2647.123724,-845.8668193,431.0617344,1180.380233,15418.82825,2108.042801,,,,
2016/6/30,126,12455,18288.26423,-5833.264232,,,,,,,,,,,,,,,-220.5695798,-136.4103051,267.5543297,-256.3174389,18634.00722,,-2349.763394,-2289.75535,-1632.420761,-177.3937248,18904.33323,,14804.76339,,,,,,,,,,,,,-1050.015931,-3029.050222,-2114.161799,-576.9546472,388.9096944,242.6389846,18593.61141,-4422.597458,-1024.850764,-1444.014575,572.0592605,253.5375913,18520.86595,,-4515.320121,-966.5047457,-1293.601044,592.755306,1126.34504,15407.35777,2107.015182,,,,
2016/7/31,127,13965,18753.09302,-4788.093019,,,,,,,,,,,,,,,51.68593301,23.58351125,335.404325,-291.3179795,18633.73723,,1948.123167,-5130.422798,-1542.158065,-196.0192904,18885.47699,,12016.87683,,,,,,,,,,,,,666.6409498,-2837.455697,-2810.132516,-284.5225363,418.0053192,214.2835791,18598.15581,-59.84854541,-3454.643496,-2033.643569,812.6334426,200.1270888,18500.37508,,-175.7849485,-3715.432833,-1439.153912,721.1867131,1071.349935,15395.80953,2105.991835,,,,
2016/8/31,128,14749,19101.86921,-4352.869207,,,,,,,,,,,,,,,150.5737155,252.528956,389.364847,-324.01786,18633.41955,,1111.973628,-3941.104825,-1068.300938,-220.3829614,18866.8151,,13637.02637,,,,,,,,,,,,,916.0803728,-2469.090312,-2966.386111,50.35447923,430.9665149,184.2231803,18602.83383,307.8538072,-2979.516703,-2202.508262,999.028018,144.5216272,18479.62151,,246.0498294,-3627.921893,-1184.076045,808.2328831,1015.89969,15384.20599,2104.973786,,,,
2016/9/30,129,16359,19236.57224,-2877.572244,,,,,,,,,,,,,,,37.31167087,493.1920027,427.6790443,-354.668636,18633.05816,,-2246.408577,303.9448729,-296.1833126,-250.7299008,18848.37692,,18605.40858,,,,,,,,,,,,,-1381.483916,601.6232932,-2450.630329,403.2281811,426.2067797,152.6950626,18607.36606,-1105.817249,-260.8079857,-1939.240527,1118.964922,87.24469397,18458.65615,,-1068.50382,-1256.238895,-605.3579598,852.3628761,960.4851075,15372.57014,2103.962055,,,,
2016/10/31,130,25950,19288.98297,6661.01703,,,,,,,,,,,,,,,-153.362982,744.6207297,448.5699836,-383.5017817,18632.65702,,2218.09695,4540.765659,648.2508662,-287.3052719,18830.1918,,23731.90305,,,,,,,,,,,,,1267.724679,6034.241079,-1234.010098,747.4348105,402.7907532,119.9455607,18611.90127,4955.392031,2641.051015,-1284.818956,1172.033161,28.81367117,18437.52908,,5066.10798,1480.859642,175.8876315,853.9452107,905.5785476,15360.92518,2102.957659,,,,
2016/11/30,131,24993,19987.82331,5005.176688,,,,,,,,,,,,,,,273.6058679,1042.485373,450.1807218,-410.6687613,18632.22011,,179.7761068,4692.231394,1639.057651,-330.3542378,18812.28909,,24813.22389,,,,,,,,,,,,,-1276.147269,5636.953643,513.4029451,1055.759819,360.5058317,86.23001122,18616.31645,2761.052092,2953.438081,-268.3328074,1160.867275,-30.31238324,18416.28774,,2882.406569,1954.328835,1037.230283,813.6510254,851.6044585,15349.29437,2101.961614,,,,
2016/12/31,132,19239,20174.36349,-935.3634904,,,,,,,,,,,,,,,82.68936772,1465.589452,430.5880293,-436.2547522,18631.75139,,-1821.129715,108.5710831,2536.982457,-380.1219448,18794.69812,,21060.12972,,,,,,,,,,,,,-430.3923673,-2980.033931,2374.710761,1302.134067,299.8721407,51.80881848,18620.89835,-1145.22558,-6.735404882,996.1187829,1089.500695,-89.63612743,18394.97763,,-1099.252849,-475.5235256,1841.695911,732.3523233,798.9185959,15337.70103,2100.974928,,,,
2017/1/31,133,19326,20190.78515,-864.7851488,,,,,,,,,,,,,,,-299.4566417,1931.463204,387.6835188,-460.1597745,18631.25484,,2496.6193,-4660.742135,3149.52814,-436.8534713,18777.44817,,16829.3807,,,,,,,,,,,,,3952.164875,-8711.987924,3758.056355,1463.296456,222.1632818,16.94840783,18625.35245,1251.457804,-3258.77006,2146.782859,961.5509079,-148.6639813,18373.64247,,1193.40139,-3067.078755,2411.355206,611.1713608,747.8394544,15326.16841,2099.998609,,,,
2017/2/28,134,15678,19789.49104,-4111.491037,,,,,,,,,,,,,,,-972.2183784,2293.900033,319.312514,-482.2375592,18630.73443,,-3845.985868,-2047.201427,3311.4127,-500.7938791,18760.56847,,19523.98587,,,,,,,,,,,,,-5234.068134,-3450.333693,4100.82828,1520.513121,129.3554694,-18.08354896,18629.79401,-5004.623738,-1078.363535,2835.017402,780.6189762,-206.9745525,18352.32545,,-5047.431276,-430.5079629,2594.734872,451.6447026,698.6629816,15314.71981,2099.033659,,,,
2017/3/31,135,30158,21808.88227,8349.117733,,,,,,,,,,,,,,,1097.872385,2358.885247,224.2723498,-502.341837,18630.19412,,4931.094033,4035.548634,3018.867043,-571.5980035,18744.08829,,25226.90597,,,,,,,,,,,,,2092.503399,4867.997781,3131.139379,1461.269738,24.09262675,-53.01936991,18634.06647,4905.214925,3695.099942,2939.368513,551.4518769,-264.2024164,18331.06716,,4925.683693,4533.996026,2385.38565,257.3015132,651.6694422,15303.37849,2098.081077,,,,
2017/4/30,136,28115,21327.58361,6787.416393,,,,,,,,,,,,,,,1048.074206,2063.93986,106.2579867,-520.3263386,18629.6379,,2580.584491,5146.65146,2306.286952,-646.5597743,18728.03687,,25534.41551,,,,,,,,,,,,,1748.840071,5572.561831,1052.33838,1280.880611,-90.41728552,-87.59447004,18638.44154,3144.661224,4256.951437,2438.248168,285.1468044,-319.915646,18309.90801,,3182.724783,5080.985137,1816.997209,37.7778559,607.1315881,15292.16769,2097.141858,,,,
2017/5/31,137,16346,18930.97922,-2584.97922,,,,,,,,,,,,,,,-790.4927327,1654.172318,-25.72528509,-536.0447948,18629.06971,,-4757.623659,1880.722883,1232.840208,-722.382895,18712.44346,,21103.62366,,,,,,,,,,,,,-2101.091768,620.9049573,-1468.250034,983.8426566,-210.4869065,-121.5481763,18642.63603,-4114.174596,1096.842991,1450.982408,-2.84052176,-373.6987031,18288.88842,,-4100.782075,1727.551312,970.6631482,-195.4201606,565.3200374,15281.11057,2096.216992,,,,
2017/6/30,138,12723,18713.76872,-5990.768721,,,,,,,,,,,,,,,-527.509611,1323.718312,-161.5825956,-549.3509365,18628.49355,,-2392.453502,-2745.256249,-40.85649359,-795.7710692,18697.33731,,15115.4535,,,,,,,,,,,,,-243.1480471,-2244.962903,-3533.700451,584.7192847,-332.0961333,-154.6264738,18646.7957,-1942.498256,-3086.888032,206.3566599,-296.9367145,-425.0800951,18268.04644,,-1960.876904,-2763.667176,-17.86177323,-430.6806429,526.5048375,15270.22998,2095.307473,,,,
2017/7/31,139,13864,18651.01164,-4787.011642,,,,,,,,,,,,,,,99.43941072,774.976424,-291.2190749,-560.0984945,18627.91337,,2917.755401,-5544.250842,-1328.824234,-863.4280003,18682.74768,,10946.2446,,,,,,,,,,,,,1789.909862,-1665.28023,-4382.16403,108.3109447,-451.0172405,-186.584224,18650.79567,3023.314605,-5321.103218,-1031.635847,-580.5188075,-473.4717372,18247.41501,,3003.434414,-5325.519772,-1001.504917,-656.3894641,490.9557805,15259.54841,2094.414295,,,,
2017/8/31,140,12447,17132.48655,-4685.486551,,,,,,,,,,,,,,,-167.4782731,-354.6872809,-404.5398533,-568.1411995,18627.33316,,876.006086,-3710.659767,-2464.992724,-922.057392,18668.7038,,11570.99391,,,,,,,,,,,,,-728.2249166,-577.1723885,-3711.229757,-411.1603513,-562.9795177,-217.1865085,18654.92247,683.276312,-3052.597236,-2054.258651,-838.2299815,-518.218558,18227.02811,,676.7431748,-3318.125433,-1850.517178,-860.9321906,458.9426302,15249.08808,2093.538449,,,,
2017/9/30,141,13196,16455.05772,-3259.057716,,,,,,,,,,,,,,,818.8383206,-1925.754625,-491.4500607,-573.3327822,18626.75687,,-1973.754955,845.8091694,-3362.926196,-968.3629477,18655.23493,,15169.75496,,,,,,,,,,,,,-1856.339823,39.90792338,-1804.453738,-931.9849751,-663.8118525,-246.2111764,18658.88304,-2223.609524,1625.75074,-2800.307423,-1054.047422,-558.709026,18206.92266,,-2218.184369,1191.236107,-2504.445295,-1032.694137,430.7352744,15238.87086,2092.680919,,,,
2017/10/31,142,20326,13686.84851,6639.151489,,,,,,,,,,,,,,,-934.1696124,-2887.788553,-541.8548273,-575.5269736,18626.18848,,2058.187592,4580.587972,-3956.097514,-999.0483709,18642.37032,,18267.81241,,,,,,,,,,,,,3132.736479,362.671302,598.9634956,-1408.10638,-749.6086233,-273.4490437,18662.79577,2041.36348,5147.90669,-3245.555659,-1210.508424,-594.3435065,18187.13742,,2044.01694,4637.367709,-2920.166373,-1160.060282,406.603803,15228.91807,2091.84268,,,,
2017/11/30,143,16801,11751.53631,5049.463693,,,,,,,,,,,,,,,-2952.146069,-2798.995185,-548.3768855,-574.5766099,18625.63106,,-2186.424202,5546.081887,-4177.979542,-1010.817365,18630.13922,,18987.4242,,,,,,,,,,,,,-1731.158962,152.7367093,2621.720311,-1793.237441,-816.8731433,-298.7073247,18666.50829,-1992.605777,5912.384687,-3370.874588,-1290.997166,-624.6183561,18167.7112,,-1998.537957,5390.020413,-3054.732081,-1231.434725,386.8182586,15219.25015,2091.024705,,,,
2017/12/31,144,18799,19446.31545,-647.3154545,,,,,,,,,,,,,,,3558.234455,-1652.162793,-514.461442,-570.3788803,18625.08411,,682.2131781,4486.25736,-3986.772346,-1001.264474,18618.56628,,18116.78682,,,,,,,,,,,,,-74.93526108,-163.9062925,3597.648331,-2045.656898,-862.654978,-321.8088399,18670.29729,765.907761,4983.170962,-3164.938139,-1284.703424,-649.1234791,18148.68632,,762.3418579,4487.578814,-2882.37548,-1238.436564,371.61554,15209.8859,2090.227977,,,,
