date,t,volume,seares,sea,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,S2,S,CIMF1,CIMF2,CIMF3,CIMF4,CIMF5,CIMF6,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,emdres,SSA1,SSA2,SSA3,SSA4,SSA5,SSA6,SSA7,SSA8,SSA9,SSA10,SSA11,SSA12,WD1,WD2,WD3,WD4,WD5,WD6,WD7,CE1,CE2,CE3,CE4,CE5,CE6,CE7,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,E1,E2,E3,E4
2013/10/31,94,50732,41941.91634,8790.083655,,,,,,,,,,,,,,,-577.4811568,-113.2385954,-603.8780511,211.2165414,-1352.476019,44377.77362,3676.548955,6837.353211,-2551.720411,-159.4282906,-2300.951925,45230.19846,47055.45104,,,,,,,,,,,,,2931.027359,6274.252881,-1522.541214,-40.25567947,-12.79048593,-874.1829223,43976.50558,3575.507163,7715.382093,-3520.32525,-28.63675092,-263.093009,-1265.625079,44518.79083,3570.372322,7615.300388,-3271.431598,-220.128444,1894.231003,26880.38058,13261.20204,993.1110021,,,,
2013/11/30,95,50595,42256.14106,8338.858936,,,,,,,,,,,,,,,-370.7162873,-206.1284748,-358.7676398,97.13567022,-1280.64558,44375.26337,3186.066632,5784.760057,-1143.263773,-145.2039515,-2333.357995,45245.99903,47408.93337,,,,,,,,,,,,,-1432.227432,8079.041889,853.3308171,113.406783,-147.9808155,-872.1363364,44001.58554,2267.759008,6842.593025,-1474.609691,-25.41263797,-300.6901307,-1230.486732,44515.84716,2265.543039,6997.174887,-1464.873682,-222.7091626,1848.486941,26913.6811,13263.4001,993.0416486,,,,
2013/12/31,96,40406,43481.91018,-3075.910179,,,,,,,,,,,,,,,492.7526843,-58.03084868,-104.9065582,-14.44507694,-1206.227704,44372.76768,-1742.815418,-1296.537394,667.4066724,-121.5523674,-2362.23783,45261.73634,42148.81542,,,,,,,,,,,,,-1870.683235,-4008.227277,3151.793585,246.8892335,-273.3146913,-867.9537722,44027.46786,-2777.994638,-878.0105903,1093.880497,-18.30095751,-333.3296739,-1193.213646,44512.96901,-2791.762153,-436.241538,827.2484109,-213.834745,1806.480198,26948.58148,13265.7252,992.9730328,,,,
2014/1/31,97,41449,43181.44544,-1732.445438,,,,,,,,,,,,,,,-404.7026551,327.2301265,140.0463778,-122.0662438,-1129.349307,44370.28714,2568.608131,-6226.766616,2306.207112,-89.30664439,-2387.150219,45277.40824,38880.39187,,,,,,,,,,,,,5489.473179,-11932.31542,4726.23662,359.4999673,-385.9255558,-861.4412348,44053.4407,2425.769616,-7287.94285,3321.916984,-5.718317257,-361.5016881,-1153.680564,44510.15682,2385.947163,-6628.164484,2866.72995,-196.0524879,1768.716935,26985.03801,13268.16938,992.9051545,,,,
2014/2/28,98,40373,44323.87159,-3950.871589,,,,,,,,,,,,,,,493.1034995,381.1481751,356.2032641,-224.2683742,-1050.137309,44367.82233,-4948.199933,-733.5986928,3218.739879,-49.30391963,-2407.649986,45293.01265,45321.19993,,,,,,,,,,,,,-6008.978198,-1863.623352,5050.605824,451.1026777,-483.5350063,-852.3878841,44079.82021,-4956.220728,-2153.039648,4465.525307,7.023211196,-385.9731818,-1111.725478,44507.41052,-4974.569377,-1466.906818,3958.797808,-171.8823317,1735.702519,27023.00384,13270.72467,992.8380133,,,,
2014/3/31,99,60301,42940.54486,17360.45514,,,,,,,,,,,,,,,-585.1904845,-75.3474165,524.0195514,-319.5920427,-968.7185979,44365.37385,7079.894871,7122.231228,3216.002532,-2.386849669,-2423.289282,45308.5475,53221.10513,,,,,,,,,,,,,2721.436639,10422.00523,3934.999217,521.3937495,-564.4351975,-840.6129226,44106.27932,6273.401815,6637.226776,4346.816855,13.35449404,-407.3523728,-1067.177233,44504.72967,6290.141963,7189.308718,3938.730647,-143.644662,1707.922645,27062.42881,13273.38315,992.771609,,,,
2014/4/30,100,51615,42458.99397,9156.006032,,,,,,,,,,,,,,,-685.3680869,-552.1064431,625.3241095,-406.5780719,-885.2198131,44362.94228,-907.5228477,7292.032256,2289.689181,50.33884109,-2433.548204,45324.01077,52522.52285,,,,,,,,,,,,,48.62891948,6677.215321,1639.582011,569.6058343,-627.5343689,-825.926568,44133.47359,-1902.073624,7355.676857,3091.953528,13.28432197,-426.0736993,-1019.881693,44502.11431,-1865.820501,7698.31482,2841.018639,-113.3060403,1685.790908,27103.25956,13276.13688,992.7059418,,,,
2014/5/31,101,38978,43769.70703,-4791.707027,,,,,,,,,,,,,,,603.3273238,-557.6383242,647.0317411,-483.7765713,-799.7653375,44360.5282,-6416.81662,1597.350508,788.9260891,106.7842458,-2437.645139,45339.40092,45394.81662,,,,,,,,,,,,,965.2089856,-4084.030193,-1177.914064,594.5126378,-672.2948097,-808.1626312,44160.65691,-6993.910179,1858.904275,1015.63639,10.19002978,-442.6739771,-969.7113299,44499.56479,-6980.759395,1963.203791,996.948791,-83.09948779,1669.583746,27145.43949,13278.97802,992.6410117,,,,
2014/6/30,102,31307,43092.01262,-11785.01262,,,,,,,,,,,,,,,-420.4214542,-178.5569725,595.3948558,-550.0635862,-712.4724285,44358.13221,-5818.401349,-5111.698275,-847.4991906,164.5658933,-2434.684035,45354.71696,37125.40135,,,,,,,,,,,,,-2733.193775,-5585.992236,-3670.773001,594.7580553,-698.7532306,-787.1515481,44188.06495,-5896.444532,-4700.061788,-1230.436963,10.87449821,-457.4586772,-916.5549585,44497.08242,-5892.448217,-4822.283935,-1044.136731,-55.38535751,1659.501352,27188.90738,13281.89872,992.576819,,,,
2014/7/31,103,37886,44215.81362,-6329.813617,,,,,,,,,,,,,,,263.1597744,342.9646374,482.8776228,-605.4867614,-623.4565389,44355.75489,5139.872931,-8240.644278,-2180.718048,221.2915866,-2423.760132,45369.95794,32746.12707,,,,,,,,,,,,,1331.450236,-1673.355481,-5086.5936,569.3869908,-707.4639549,-762.7570401,44215.29126,5623.173156,-7894.67093,-3020.945531,14.6365247,-470.5442392,-860.3170083,44494.66803,5616.370345,-8168.095611,-2694.470139,-32.50684626,1655.687043,27233.59611,13284.89124,992.5133637,,,,
2014/8/31,104,38210,44041.1833,-5831.183301,,,,,,,,,,,,,,,-229.0627251,777.7552465,322.3115068,-650.3776002,-532.839954,44353.39683,3240.556249,-5431.618275,-2854.661345,274.5703738,-2403.969886,45385.12288,34969.44375,,,,,,,,,,,,,1406.484934,-1509.832764,-5013.766381,518.4086825,-699.4267322,-734.8479213,44242.95613,3873.988201,-5066.126085,-3822.411395,15.14395373,-481.9882091,-800.9282695,44492.3218,3857.699625,-5363.354585,-3481.405468,-16.77506117,1658.228783,27279.43177,13287.94792,992.450646,,,,
2014/9/30,105,38199,44531.95749,-6332.957495,,,,,,,,,,,,,,,340.5702083,838.9426235,127.1986096,-685.0426184,-440.7699466,44351.05861,-3939.920759,1635.566241,-2844.305614,321.8593334,-2374.410001,45400.2108,42138.92076,,,,,,,,,,,,,-2080.318028,447.0750143,-3502.128143,443.3339003,-675.9821084,-703.3232673,44270.34447,-3597.223508,2170.19665,-3641.817645,7.58350093,-491.4415298,-738.3404989,44490.04303,-3597.209553,1928.222134,-3393.407289,-9.941814498,1667.132328,27326.33359,13291.06116,992.388666,,,,
2014/10/31,106,51814,43163.4805,8650.519496,,,,,,,,,,,,,,,-592.6962307,548.1423565,-83.52434085,-709.7713369,-347.4107846,44348.74084,3224.631178,7355.136617,-2206.817976,360.0423535,-2334.212716,45415.22054,48589.36882,,,,,,,,,,,,,1763.433815,7736.757759,-1024.527294,347.447574,-638.7619968,-668.0925218,44297.76866,2806.232933,8352.004269,-2656.214744,-4.92263242,-498.3887184,-672.5408007,44487.82969,2797.918415,8220.364337,-2536.457707,-11.44571616,1682.276492,27374.21358,13294.22341,992.3274236,,,,
2014/11/30,107,50684,42305.89466,8378.105337,,,,,,,,,,,,,,,-851.4238106,67.89606742,-279.2416667,-724.8238616,-252.9561507,44346.44408,2252.910524,5952.298513,-1054.700841,386.0171876,-2282.675828,45430.15044,48431.08948,,,,,,,,,,,,,-1696.550786,7348.433001,1690.085413,235.8793648,-589.6375278,-629.0994081,44324.90269,1338.239741,7015.785303,-1035.916628,-13.84453472,-502.3771114,-603.5646177,44485.67785,1333.413345,7009.075844,-1056.521112,-19.40067768,1703.428143,27422.97671,13297.42715,992.2669185,,,,
2014/12/31,108,40039,42697.31394,-2658.313939,,,,,,,,,,,,,,,90.98140189,-423.1907617,-426.5856122,-730.4530829,-157.6069431,44344.16894,-2450.693816,-1410.445977,277.5565074,396.8246484,-2219.240049,45444.99869,42489.69382,,,,,,,,,,,,,-1137.916056,-6056.389551,3882.464827,115.3174567,-530.6051946,-586.3059006,44352.40519,-2992.009845,-1231.148391,828.9146394,-15.55956388,-503.2866976,-531.4916426,44483.5815,-2990.099941,-1143.653653,705.7653121,-31.651795,1730.292462,27472.52278,13300.66489,992.2071504,,,,
2015/1/31,109,41835,43697.57788,-1862.577884,,,,,,,,,,,,,,,1364.592296,-728.2660345,-492.0586398,-727.0400457,-61.56568725,44341.91599,3979.277023,-7250.02982,1399.829888,389.5327349,-2143.373237,45459.76341,37855.72298,,,,,,,,,,,,,7064.141844,-13570.93012,4972.099285,-6.486179832,-463.69641,-539.7082022,44379.54116,4464.774247,-8539.47434,2402.835305,-17.20697638,-501.0403206,-456.4210846,44481.53317,4473.07185,-8386.224486,2209.99987,-45.99280543,1762.545111,27522.74817,13303.92918,992.148119,,,,
2015/2/28,110,36822,41056.61799,-4234.617993,,,,,,,,,,,,,,,-1482.14202,-668.5271598,-451.9725023,-715.3765073,34.95034834,44339.68583,-6760.71536,-2193.679082,1995.285484,361.2094786,-2054.543269,45474.44275,43582.71536,,,,,,,,,,,,,-9218.082244,-2060.107289,4695.289962,-121.4296337,-390.9248012,-489.3247796,44406.55942,-6599.948504,-3362.924615,3200.122663,-20.72450692,-495.5746077,-378.4755917,44479.52516,-6589.579685,-3173.431171,2978.014296,-60.18865912,1799.845964,27573.5461,13307.21259,992.0898239,,,,
2015/3/31,111,62048,44690.06268,17357.93732,,,,,,,,,,,,,,,1478.177119,-237.485217,-323.822835,-696.0026091,131.717179,44337.47904,9249.324703,6912.53726,2040.398318,308.925905,-1952.221002,45489.03482,52798.6753,,,,,,,,,,,,,3999.283754,11435.34637,3151.668229,-221.8488879,-314.2715904,-435.2056184,44433.07074,8444.394092,6792.220841,3137.742256,-19.08365107,-487.0237436,-297.7998111,44477.55002,8439.002946,6970.423852,2941.857571,-72.26393284,1841.84764,27624.80667,13310.50774,992.0322643,,,,
2015/4/30,112,53611,43569.36734,10041.63266,,,,,,,,,,,,,,,-407.4163823,217.7751979,-135.4336892,-669.3640502,228.5100484,44335.29622,-487.5369766,8616.152875,1583.441831,231.3491695,-1835.94419,45503.53729,54098.53698,,,,,,,,,,,,,1382.365849,7919.866967,763.4181408,-301.2923969,-235.6101984,-377.4289127,44459.7125,-917.7061907,8495.796158,2259.085171,-11.7898551,-475.4206576,-214.5650967,44475.60047,-935.6728567,8617.463802,2137.868623,-81.49668073,1888.206517,27676.41654,13313.8073,991.9754392,,,,
2015/5/31,113,38309,43314.41787,-5005.417866,,,,,,,,,,,,,,,-1227.527958,434.2393388,85.37088347,-635.9065299,325.1042003,44333.13794,-10166.12797,3816.438318,712.7307679,133.6036835,-1705.591149,45517.94635,48475.12797,,,,,,,,,,,,,-215.3321685,-3299.54301,-1834.002124,-355.176887,-156.6636485,-316.106556,44485.79007,-9614.341576,3322.006057,717.1821489,0.33581359,-460.8725792,-128.9803966,44473.67053,-9616.344896,3356.679432,686.2091816,-88.08810896,1938.590033,27728.25854,13317.10396,991.9193476,,,,
2015/6/30,114,31601,43600.41364,-11999.41364,,,,,,,,,,,,,,,-1134.870092,272.2254895,306.8543201,-596.0757475,421.2748781,44331.00479,-8686.274831,-3405.962827,-300.3229522,22.86605585,-1561.563218,45532.25777,40287.27483,,,,,,,,,,,,,-2873.130509,-5378.656167,-3947.337527,-381.2082768,-78.98572716,-251.3810313,44511.63303,-7735.679066,-3630.762563,-1034.952213,15.72311514,-443.8201435,-41.26304218,44471.75391,-7719.115279,-3702.67138,-969.5164877,-92.40420612,1992.673211,27780.2119,13320.39042,991.8639884,,,,
2015/7/31,115,37939,44407.55679,-6468.556793,,,,,,,,,,,,,,,-285.3231074,-83.28637278,480.7889754,-550.3174021,516.7973257,44328.89737,3985.96995,-8957.337556,-1138.150917,-93.59438363,-1404.354477,45546.46738,33953.03005,,,,,,,,,,,,,1152.429832,-2183.147139,-5000.327481,-379.5523716,-3.973432543,-183.4197691,44536.93015,4702.451272,-8414.28494,-2472.903145,30.30616324,-424.7674541,48.35323723,44469.84487,4723.134531,-8582.721202,-2305.02293,-94.81386523,2050.136848,27832.15303,13323.6594,991.8093608,,,,
2015/8/31,116,39372,45270.76259,-5898.762585,,,,,,,,,,,,,,,639.7786991,-359.8723255,551.6703617,-499.0771932,611.4467866,44326.81626,5572.84874,-8803.897201,-1514.555221,-208.5714423,-1234.395942,45560.57107,33799.15126,,,,,,,,,,,,,2625.566633,-2726.480526,-4691.467331,-352.7340608,67.14336985,-112.425356,44562.3496,5819.982373,-7545.32236,-3145.698982,39.37055501,-403.8908911,139.6208525,44467.93845,5825.560127,-7779.724211,-2889.164814,-95.67946725,2110.665964,27883.95686,13326.90361,991.7554636,,,,
2015/9/30,117,37723,44323.71291,-6600.712912,,,,,,,,,,,,,,,-430.7403238,-312.3046415,479.7753547,-442.7780335,704.9985045,44324.76205,-4098.061335,-1064.94828,-1321.398671,-315.0549294,-1052.101537,45574.56475,41821.06133,,,,,,,,,,,,,-3005.660416,-557.0114473,-3090.904662,-305.2765801,133.3049651,-38.63013088,44587.1649,-4064.866767,374.1366256,-2942.546516,38.82393934,-380.8205371,232.2429678,44466.03029,-4063.177597,124.3715156,-2678.961279,-95.11805125,2173.954449,27935.49714,13330.11578,991.7022959,,,,
2015/10/31,118,53617,45096.07031,8520.929688,,,,,,,,,,,,,,,-20.88208613,86.86686497,292.019565,-381.8970806,797.2277231,44322.73532,2927.403438,7058.016831,-692.2293597,-406.7506276,-857.8846729,45588.44439,50689.59656,,,,,,,,,,,,,1623.892531,8029.25005,-635.903472,-243.1590759,193.6125732,37.69815712,44611.62831,2804.877974,8347.224402,-1998.210808,27.61646376,-354.492844,325.8679037,44464.11691,2797.500971,8143.624262,-1787.019945,-92.35436489,2239.705434,27986.64714,13333.28864,991.6498565,,,,
2015/11/30,119,54213,45611.21622,8601.783778,,,,,,,,,,,,,,,239.2201156,448.2929378,32.52707546,-317.470266,887.909686,44320.73667,2419.345623,7134.324464,186.8259266,-477.5291448,-652.1725512,45602.20568,51793.65438,,,,,,,,,,,,,-1198.139443,8596.923159,1988.386763,-173.1104794,247.3198706,116.2777389,44635.35111,1827.464577,8233.475468,-416.2475507,9.601681778,-323.5835482,420.0942154,44462.19516,1833.323191,8147.243241,-354.1691459,-86.30803502,2307.619243,28037.27986,13336.41492,991.5981446,,,,
2015/12/31,120,42415,44698.05505,-2283.055051,,,,,,,,,,,,,,,-427.3121156,329.3553644,-248.8956037,-250.6789114,976.8196368,44318.76668,-2394.502928,-938.3687913,1088.680855,-520.9950112,-435.6572572,45615.84313,44809.50293,,,,,,,,,,,,,-1394.278122,-5292.15186,4053.75054,-101.9113717,293.7975261,196.7904266,44658.96862,-3000.076529,-725.7335158,1463.008591,-10.49682391,-286.4375458,514.4734975,44460.26233,-2996.148582,-651.2278181,1346.602397,-75.85353156,2377.371997,28087.26829,13339.48733,991.5471591,,,,
2016/1/31,121,43336,45253.2454,-1917.245405,,,,,,,,,,,,,,,820.5769538,-284.8883924,-480.2975786,-182.7043385,1063.732819,44316.82594,4031.017051,-7206.995577,1622.41091,-529.8754718,-209.9068537,45629.34994,39304.98295,,,,,,,,,,,,,7048.729291,-13979.80476,5009.52728,-35.698272,332.523011,278.8982683,44681.78688,4416.922321,-8859.904418,2983.0335,-29.27433666,-241.613734,608.5206951,44458.31597,4405.262823,-8628.619243,2701.426952,-59.81629421,2448.589778,28136.4857,13342.4986,991.4968989,,,,
2016/2/29,122,38525,43017.14123,-4492.141232,,,,,,,,,,,,,,,-1243.548245,-503.730303,-584.2083896,-114.7113384,1148.424477,44314.91503,-6646.522147,-1459.057276,1462.626195,-497.9155256,23.15032962,45642.71842,45171.52215,,,,,,,,,,,,,-8673.769828,-2888.034843,4636.786343,20.56432321,363.07318,362.2285921,44704.13692,-6315.889379,-3623.571459,3540.521243,-45.9508724,-188.1754085,701.7123871,44456.35349,-6325.947166,-3307.010477,3149.138558,-36.94534562,2520.82585,28184.80547,13345.44146,991.4473631,,,,
2016/3/31,123,62775,45534.72839,17240.27161,,,,,,,,,,,,,,,571.6896918,-25.41243716,-507.3105737,-47.94269034,1230.669854,44313.03455,8768.521474,7803.413977,711.8295884,-426.0399071,261.334139,45655.94073,54006.47853,,,,,,,,,,,,,2688.293502,11383.32078,3082.701397,63.46743009,385.1453002,446.4089734,44725.71153,7691.088482,6944.355601,3073.623126,-55.94186775,-125.9791961,793.480422,44454.37343,7704.136616,7243.974861,2668.967602,-6.532353923,2593.550859,28232.10063,13348.30863,991.3985506,,,,
2016/4/30,124,58288,47389.76164,10898.23836,,,,,,,,,,,,,,,1558.850921,486.3332326,-292.6506981,15.79891822,1310.244193,44311.18507,3946.497358,8907.563337,-413.3174515,-324.1595571,502.4073053,45669.00901,54341.50264,,,,,,,,,,,,,2892.097726,8850.944513,776.9241091,91.33264565,398.5177119,531.0323374,44747.18626,2498.430462,8879.422387,1687.878876,-57.69743479,-55.63931875,883.2296686,44452.37536,2527.184454,9061.355302,1381.312192,29.62635746,2666.18013,28278.24362,13351.09284,991.3504605,,,,
2016/5/31,125,40461,45751.10533,-5290.105334,,,,,,,,,,,,,,,-391.1352813,379.5143104,-8.130327378,74.56669026,1386.922738,44309.3672,-7507.80636,3412.733111,-1665.873199,-204.1015201,744.1325593,45681.91541,47968.80636,,,,,,,,,,,,,-1010.06332,-2705.221041,-1714.494985,104.1696539,403.0465987,615.6837192,44767.84865,-8132.728869,3625.767679,-419.4354957,-55.04324827,21.70366025,970.3768989,44450.35937,-8119.971888,3596.833835,-494.3061423,69.13384911,2738.118598,28323.10664,13353.78681,991.3030916,,,,
2016/6/30,126,32769,44926.52259,-12157.52259,,,,,,,,,,,,,,,-1102.469438,-137.4784644,271.9944175,126.4138287,1460.480734,44307.58151,-7349.925101,-3796.867487,-2685.439286,-77.69284088,984.2726318,45694.65208,40118.9251,,,,,,,,,,,,,-2956.32037,-6437.354003,-3827.446305,103.4877583,398.6827539,699.9169171,44787.96853,-6663.597045,-3585.694859,-2539.984631,-48.49284935,104.0813339,1054.362546,44448.32551,-6664.834377,-3842.060993,-2361.523445,109.7017387,2808.779874,28366.56194,13356.38331,991.2564431,,,,
2016/7/31,127,38443,45012.57092,-6569.570924,,,,,,,,,,,,,,,-856.9130291,-596.0026308,459.5710222,169.3935365,1530.693423,44305.8286,2958.179059,-8402.966744,-3083.253821,43.24007362,1220.590254,45707.21118,35484.82094,,,,,,,,,,,,,1429.782539,-3965.524879,-5089.218181,91.9069783,385.517065,783.3026718,44807.17686,4634.965413,-8016.734078,-3910.901936,-34.19448769,188.9500684,1134.641471,44446.27355,4623.489316,-8443.320995,-3530.007418,149.0627748,2877.591461,28408.48188,13358.8751,991.2105138,,,,
2016/8/31,128,40845,46863.29412,-6018.294118,,,,,,,,,,,,,,,691.549811,-419.2596793,487.9998768,201.5590166,1597.336049,44304.10905,4222.880916,-8142.779951,-2554.007656,148.473687,1450.848156,45719.58485,36622.11908,,,,,,,,,,,,,2817.024732,-2931.489344,-5168.623959,72.77681956,363.7645355,865.3840935,44826.1301,5515.289749,-6648.266967,-3938.548464,-11.61201067,273.2495114,1210.684894,44444.20329,5514.878031,-7117.604012,-3483.480766,185.0687022,2943.992142,28448.73923,13361.25498,991.1653027,,,,
2016/9/30,129,39646,46480.58998,-6834.589975,,,,,,,,,,,,,,,-612.6152833,519.6132351,389.5490177,221.435712,1660.183855,44302.42344,-4138.967821,-2678.995134,-1174.797732,234.1863798,1672.809069,45731.76524,43784.96782,,,,,,,,,,,,,-3664.014778,1065.453416,-3928.748604,49.69042624,333.7619821,945.7128785,44844.15734,-4640.187701,1020.471069,-2828.202868,16.55108184,353.2735017,1281.981151,44442.11377,-4657.059342,644.7796505,-2403.865841,216.1009052,3007.42646,28487.20766,13363.51578,991.1208089,,,,
2016/10/31,130,56407,48109.51711,8297.482894,,,,,,,,,,,,,,,552.8580547,1088.004074,219.3439498,229.5268895,1719.011766,44300.77238,5414.630076,2366.822732,699.4101136,298.1568521,1884.235724,45743.7445,50992.36992,,,,,,,,,,,,,2232.093474,9472.98431,-1505.592722,26.13189331,296.0002393,1023.817571,44861.61114,4416.334556,6669.19082,-940.6857062,49.28510423,424.8394003,1348.031927,44440.0039,4387.601585,6485.45538,-655.4996988,240.6974944,3067.347662,28523.76285,13365.65036,991.0770314,,,,
2016/11/30,131,55517,46568.83423,8948.165768,,,,,,,,,,,,,,,-485.4729636,726.1123376,28.2814889,227.1656253,1773.591309,44299.15643,867.8588763,3807.526313,2665.045368,338.1638045,2082.890851,45755.51479,54649.14112,,,,,,,,,,,,,-1406.27957,9071.075959,1618.499435,5.120920272,251.1553197,1099.260957,44878.20137,3155.286783,4678.240187,1269.076293,84.51712681,483.6763871,1408.330111,44437.87311,3097.136582,4759.745376,1365.628585,257.3920312,3123.224642,28558.28329,13367.65166,991.033969,,,,
2016/12/31,132,44918,46837.26775,-1919.267747,,,,,,,,,,,,,,,149.2452986,497.417896,-146.439195,215.7862359,1823.681312,44297.5762,-10460.74567,2673.21588,4319.93843,351.985937,2266.537182,45767.06824,55378.74567,,,,,,,,,,,,,-1071.810511,-4893.660896,4628.146969,-10.96976115,200.0895947,1171.586103,44894.61705,-3177.660479,-1671.999244,3231.371341,111.8507567,526.3430103,1462.373568,44435.72105,-3284.64332,-1333.163583,3147.5922,264.7190992,3174.548974,28590.65103,13369.51265,990.9916208,,,,
2017/1/31,133,43933,45924.11347,-1991.113471,,,,,,,,,,,,,,,-55.23662007,-111.5246187,-271.0212073,196.8409064,1869.02274,44296.03227,-10718.89334,827.815949,5275.340973,337.401442,2432.937952,45778.39702,54651.89334,,,,,,,,,,,,,5429.792411,-14319.96003,6549.349858,-20.5291963,143.8260807,1240.359677,44910.15628,-810.9985801,-6136.702322,4262.675469,124.1372461,550.653237,1509.686642,44433.54831,-941.3004843,-5725.043504,4134.025669,261.2426955,3220.82888,28620.75178,13371.22636,990.9499858,,,,
2017/2/28,134,41817,46444.319,-4627.319004,,,,,,,,,,,,,,,2371.109293,-1990.786238,-311.6677504,171.7835683,1909.354903,44294.52522,-12122.26373,102.5494541,5174.327905,293.0331944,2579.859874,45789.4933,53939.26373,,,,,,,,,,,,,-5423.409358,-5630.328959,6579.669894,-22.71540784,83.56995157,1305.133527,44925.09594,-5149.932482,-3569.893993,3880.568592,118.9075688,556.1649977,1549.829724,44431.35559,-5215.34316,-3374.407519,3888.424246,246.2174001,3261.573575,28648.47461,13372.78592,990.9090629,,,,
2017/3/31,135,57845,40762.023,17082.977,,,,,,,,,,,,,,,-3314.99964,-2059.210233,-243.4949659,142.2333255,1944.438861,44293.05565,3873.426573,1422.221847,3821.733074,222.1932317,2705.07599,45800.34928,53971.57343,,,,,,,,,,,,,-954.4594594,8033.08563,4458.55206,-17.37841695,20.69015616,1365.509958,44939.06909,5563.25078,3218.175021,2409.74245,98.23780249,543.9968141,1582.453201,44429.14393,5556.782928,3189.223097,2539.3161,221.6497208,3296.290774,28673.71229,13374.18453,990.8688512,,,,
2017/4/30,136,62043,50481.97064,11561.02936,,,,,,,,,,,,,,,3495.287162,698.7169162,-88.24876222,110.4848277,1974.106353,44291.62414,9549.352207,2100.557037,1641.521215,134.1765988,2806.435167,45810.95778,52493.64779,,,,,,,,,,,,,5955.146094,9071.986157,690.4086046,-4.995055063,-43.28013062,1421.082234,44952.7331,7780.692228,7206.673728,439.6809064,65.07218265,516.6004173,1607.36517,44426.91537,7806.961202,7052.518564,606.7402588,190.6494878,3324.502349,28696.36175,13375.41559,990.8293496,,,,
2017/5/31,137,40280,45788.81762,-5508.81762,,,,,,,,,,,,,,,-2780.782658,2122.666075,79.49454536,78.9221108,1998.286263,44290.23128,-7119.221289,-494.277355,-849.180358,39.05732414,2882.307663,45821.31401,47399.22129,,,,,,,,,,,,,-3662.038296,1132.666147,-3534.274204,13.45615256,-106.7065056,1471.483525,44965.41861,-8022.331048,3263.552483,-1512.175976,24.81474319,476.9116014,1624.55518,44424.67302,-8025.465569,3086.51678,-1370.502141,156.3885962,3345.772309,28716.32506,13376.47269,990.7905571,,,,
2017/6/30,138,34656,46890.19494,-12234.19494,,,,,,,,,,,,,,,-595.5845466,942.3785352,187.6866026,49.90772803,2016.92896,44288.87766,-5799.500518,-5004.31156,-3249.574332,-54.06158542,2932.033857,45831.41414,40455.50052,,,,,,,,,,,,,-1830.731879,-3135.064608,-6740.709101,36.5171286,-167.8643634,1516.342551,44977.48189,-4409.723292,-4297.0125,-3105.845676,-16.46785155,428.4753357,1634.1532,44422.42078,-4444.800063,-4447.286877,-3042.767199,121.9346848,3359.751172,28733.51088,13377.34979,990.7524726,,,,
2017/7/31,139,39504,46256.12279,-6752.122791,,,,,,,,,,,,,,,596.2493289,-901.788199,218.3090202,25.80438009,2029.984398,44287.56386,3709.14244,-7679.6671,-5185.606633,-136.3011402,2955.178064,45841.25437,35794.85756,,,,,,,,,,,,,3542.095592,-2674.043027,-7745.391946,62.32980714,-225.0164057,1555.351814,44988.63694,6275.510133,-9103.70583,-4039.334189,-60.39757959,375.3990115,1636.365482,44420.16297,6238.346724,-9194.892251,-4107.658377,90.20994896,3366.211404,28747.83765,13378.04136,990.7150963,,,,
2017/8/31,140,38159,44355.11569,-6196.115694,,,,,,,,,,,,,,,-298.3772432,-1846.025674,167.3578828,8.467826801,2037.402423,44286.29048,1060.349512,-5127.598927,-6377.103758,-198.7823505,2951.304597,45850.83093,37098.65049,,,,,,,,,,,,,133.1228484,-2225.830689,-6148.307586,88.63300017,-276.4283208,1588.203542,44999.58136,2381.907824,-6383.793133,-4106.417516,-104.1706877,322.1353607,1631.434539,44417.90361,2360.859566,-6387.984113,-4367.686356,63.93256873,3365.054336,28759.24068,13378.54279,990.6784351,,,,
2017/9/30,141,38626,45622.95215,-6996.95215,,,,,,,,,,,,,,,797.4971509,-1540.336995,43.87141331,-2.27261034,2039.135103,44285.05809,-3963.482581,961.4055033,-6919.414499,-232.6262267,2919.977773,45860.14003,42589.48258,,,,,,,,,,,,,-4443.574123,-837.4812902,-2509.581016,112.839667,-320.4565851,1614.641154,45009.62597,-4667.974705,693.1205706,-3570.390942,-136.9057491,272.8777385,1619.626251,44415.64684,-4655.428046,793.8525115,-4044.736606,45.13876051,3356.312839,28767.68643,13378.85111,990.6425025,,,,
2017/10/31,142,53089,44850.39497,8238.605032,,,,,,,,,,,,,,,-1565.415899,202.437162,-98.53449011,-7.115725982,2035.156635,44283.86729,3757.958674,7831.823515,-7001.768218,-229.269429,2861.076905,45869.17855,49331.04133,,,,,,,,,,,,,2544.397931,2239.606985,1875.037036,132.1176003,-355.5858909,1634.411314,45019.06499,2315.570241,7497.448456,-2818.010207,-151.9227159,231.2913789,1601.226189,44413.39666,2330.104071,7704.51771,-3464.406607,34.17099197,3340.167556,28773.18629,13378.96581,990.6073122,,,,
